Charge (C),Temperature (K)
-0.003722540124,1670.051908824853
-0.0037351507559999,1669.966345256611
-0.00373572555,1669.8656973328143
-0.003717941772,1669.708618950533
-0.0036950022659999,1669.701472888466
-0.003653129394,1669.654194132257
-0.003641093556,1669.711301617348
-0.003516624528,1669.7424830969348
-0.003379544868,1669.700170350985
-0.00329409216,1669.719354871531
-0.003136929546,1669.7193920706236
-0.003004448238,1669.8134392577572
-0.002840405514,1669.6761427853603
-0.0026585964299999,1669.579052679485
-0.002460153156,1669.530369456993
-0.0022404773399999,1669.5549149859085
-0.002019651936,1669.7179120312517
-0.0017810601719999,1669.9194086728453
-0.0015286907699999,1670.0716443148558
-0.001257980214,1670.0513437636264
-0.000978665166,1669.8235147572254
-0.000693602178,1669.7591155463974
-0.000396503352,1669.6334225562937
-9.997932e-05,1669.538624584343
0.000199976058,1669.4419024775823
0.000498799266,1669.463912570806
0.0007958980919999,1669.2502238998468
0.001086116808,1669.077820992121
0.0013648570619999,1668.9180455213336
0.001635567618,1668.6783624757786
0.00189882327,1668.687250821694
0.00215922237,1669.0419307199968
0.0024058438319999,1669.318867604879
0.0026421538379999,1669.6095018382912
0.002867560176,1669.604552285356
0.0030843620219999,1669.6095016582583
0.003286811436,1670.5036371999709
0.003480673776,1670.6753421693666
0.0036596263079999,1670.6535431352297
0.003828249966,1670.6370177053714
0.0039899935139999,1670.6421908918896
0.004132803696,1670.6564549714426
0.004265859798,1670.7173610622683
0.00438515568,1670.7293773460992
0.004490691342,1670.8051799626428
0.0045847485419999,1671.7963648926284
0.004667344698,1672.0305472637024
0.0047327318699999,1671.9424366667536
0.0047906641379999,1671.9070345971836
0.004831944798,1671.8335418583783
0.004857758274,1671.8417082037413
0.00487381767,1671.8683396414913
0.004871535912,1671.909779871815
0.004859482656,1672.0201334094231
0.004832519592,1671.9605592862608
0.004791796308,1671.9229481365674
0.004735031046,1671.9198736349704
0.004648986126,1671.904453769714
0.004546899228,1671.9139064916608
0.004441363566,1672.2135876284128
0.00436164138,1672.2138717244366
0.0041798322959999,1672.2644098719666
0.003992275272,1672.2827453759903
0.003809891394,1672.2741984723866
0.003610298532,1672.281635985588
0.003399802002,1672.2612820146578
0.003168665142,1672.325921556545
0.002944408392,1672.2417731592118
0.0026828771219999,1672.2371552256068
0.002420178846,1672.2146127371498
0.00213971421,1672.2874232988345
0.001849512912,1672.1109649377222
0.001561018578,1672.282068326871
0.0012616205759999,1672.158176006248
0.000962222574,1672.1368419949515
0.00066284199,1672.1700637538688
0.000364593576,1672.208517402455
7.437486000000001e-05,1672.3057886448723
-0.000212395092,1672.33441046815
-0.0004859796179999,1672.3828320063808
-0.000758414556,1672.0755548047073
-0.00101250834,1672.1479761335695
-0.001261428978,1671.9495196480198
-0.00149429022,1671.4946369315055
-0.001721978316,1671.3339050332625
-0.0019422289259999,1671.0138981704577
-0.002142396582,1671.2692739735703
-0.0023328101579999,1671.2115223525088
-0.002515211454,1671.320428019936
-0.0026798115539999,1671.039679276219
-0.002843854278,1670.766165219106
-0.002988963636,1670.6916091061626
-0.003118013598,1670.9584262598828
-0.003239033862,1670.9973714266534
-0.00334800087,1671.2215349038152
-0.003442075488,1671.2835492957531
-0.00351834891,1671.1398169189763
-0.00359176578,1670.907458406204
-0.0036428179379999,1670.644022964167
-0.003686397774,1670.683476796422
-0.0037162173899999,1670.6854758118702
-0.0037380247259999,1670.9177653882712
-0.0037345759619999,1670.9044259400775
-0.00372196533,1670.944919129476
-0.003697301442,1670.9757561875308
-0.0036548537759999,1671.0318244291516
-0.003592340574,1671.001742575335
-0.00352810299,1670.9480392233845
-0.0034615662299999,1670.9936146909572
-0.003306702792,1670.981927610962
-0.003195436608,1670.974174450711
-0.00302280681,1670.7821253750717
-0.002860488468,1670.8304814773128
-0.00267235665,1670.8901997137382
-0.002479069104,1670.876818696594
-0.002269722162,1670.4728987335743
-0.002040309684,1670.3727314332154
-0.001808023236,1670.3315272112554
-0.0015510729,1670.3575953340128
-0.0012900990059999,1670.4844453121982
-0.001008484782,1670.570895575196
-0.000723439212,1670.6382947592438
-0.00043092132,1670.6428931071591
-0.000132098112,1670.5156551083874
0.000169581648,1671.092911898745
0.00046897965,1671.28034100406
0.000765503682,1671.4005733681556
0.0010476927,1671.3689670550489
0.0013321634759999,1671.2604992138608
0.0016028740319999,1671.2102285557598
0.001873027212,1671.3070197145794
0.002128253166,1671.326799560909
0.002375449422,1671.1390912015695
0.002615765568,1670.927167988304
0.0028388727299999,1670.8234174443082
0.0030631294799999,1670.7368334973023
0.003267895488,1669.5808661479891
0.0034279146539999,1669.5349880318377
0.003645866088,1669.8592001746724
0.003813914952,1670.0655003890015
0.00396991056,1670.0858515694931
0.004115594712,1669.8984072027574
0.00424807602,1669.74744893479
0.0043719702539999,1669.734506895551
0.004480362468,1669.8219195423435
0.0045744370859999,1669.0071746144886
0.00463980684,1668.9700821099914
0.0047229777899999,1669.09488062908
0.0047809100579999,1668.946210683312
0.0048250646879999,1668.999682489335
0.004856608686,1669.018274141537
0.004871535912,1669.1226465160676
0.0048829969559999,1668.9924184634551
0.004872093288,1668.9840811326908
0.0048394171199999,1669.0369756364898
0.004792945896,1669.055072919968
0.004726426554,1669.1406555151193
0.004661614176,1669.097069425246
0.004564108212,1669.057655571978
0.0044516924399999,1669.108136764164
0.00429397245,1669.0987244116718
0.0041872872,1669.0849815129868
0.00400718508,1669.0820100326382
0.0038293995539999,1669.054171103041
0.003629806692,1669.0079105569152
0.003425040684,1668.9978672286716
0.003203657904,1669.0929757823628
0.002971371456,1669.1428120222467
0.0027132715319999,1669.2795809902927
0.0024454175279999,1669.42488331307
0.002163245928,1669.274223912285
0.0018856378439999,1669.0946020628137
0.00159313737,1668.9742933816224
0.00129546375,1668.9870585837816
0.0009995145119999,1669.307466757798
0.0006966677459999,1669.2951498441855
0.00039843675,1669.2426370817625
0.000105344064,1668.996973302028
-0.000175120572,1668.715996246413
-0.000455585208,1668.310612627652
-0.000723439212,1668.5002518357496
-0.0009792399599999,1668.6581578902724
-0.001227585804,1668.7403523246917
-0.001464453186,1669.3189279999306
-0.0016950326699999,1669.118919512202
-0.00191240931,1668.0649406876796
-0.002115433518,1667.590872218393
-0.002312744622,1667.4635484933438
-0.0024951285,1667.476561137275
-0.002666051334,1667.5498149919013
-0.0028260705,1667.7558357949788
-0.002971179858,1667.567388813723
-0.003104810754,1667.2192245752794
-0.003221824878,1667.0623029865783
-0.00333136668,1666.6884744755907
-0.003419693358,1666.6570924813875
-0.0035103192119999,1666.9066659726968
-0.0035820116999999,1667.1341919680085
-0.0036399439679999,1667.2487314654709
-0.0036829664279999,1667.2816199645354
-0.003714510426,1667.3101058172497
-0.0037380247259999,1667.1278951619634
-0.00373572555,1667.128186230877
-0.003721390536,1667.013737723874
-0.00370533114,1666.9001353865892
-0.003658877334,1666.8807804555313
-0.00360151986,1666.8932350237164
-0.0035349831,1666.9382694125095
-0.003449530392,1666.9421871274485
-0.0033170316659999,1666.859415684863
-0.0031937122259999,1666.8673568804752
-0.0030434471399999,1667.0444189482278
-0.0028794044159999,1666.937285677065
-0.002699319714,1666.9564791758198
-0.002505457374,1667.0040904977222
-0.0022955356379999,1667.4097072020795
-0.002040309684,1667.5049578151395
-0.0018269391839999,1667.6141466880715
-0.001580317722,1667.5061813366956
-0.001311888924,1667.6047642954964
-0.001041178368,1667.88798595169
-0.000757264968,1668.1041485321598
-0.0004641896999999,1668.4499988432665
-0.0001688152559999,1668.5028955109233
0.000134588886,1667.8946101414167
0.000437435652,1667.3337308805185
0.000735109272,1666.834777047903
0.00102130443,1666.9254649738727
0.001301194272,1667.072070933371
0.0015736292099999,1667.468920046654
0.0018386092439999,1667.5206292526914
0.002101290102,1667.3139537562683
0.002362263996,1667.1218410396837
0.0025934008559999,1667.0469077393022
0.002825687304,1667.0774710720843
0.003034459452,1667.1881790926154
0.003246662946,1667.577305496346
0.0034382261099999,1667.8505824652943
0.003618903024,1667.7267740864386
0.0037955563799999,1667.1617059311702
0.003955000752,1667.0294651732274
0.004106415426,1667.12385540287
0.004240046322,1667.302569858769
0.004360491792,1667.6292045060295
0.004466027454,1667.8217809680546
0.004566982182,1667.8288122547724
0.004646129574,1666.97078565196
0.004719546444,1666.9814530945173
0.004779185676,1667.0420943086783
0.004823357724,1667.0209530711395
0.004859482656,1667.048876656091
0.004871535912,1667.0990677226655
0.004877841228,1667.285467675264
0.0048646383839999,1667.2626130642302
0.0048445728479999,1667.2012391017338
0.004804999152,1666.8527981478128
0.0047505156479999,1666.7186018899588
0.0046713682559999,1666.749568382344
0.004586472924,1666.760905806168
0.0044706258059999,1666.54407127662
0.004369671078,1666.5565993050054
0.004229734866,1666.543636068552
0.004031274174,1666.4748682635527
0.003855195612,1666.5020886612847
0.0036596263079999,1666.5666814748397
0.003450279366,1666.608872963223
0.003223148646,1666.5426486283022
0.002992011786,1666.5871972272453
0.002740791972,1666.4799173145138
0.002481559878,1666.2867173006316
0.002208550146,1666.271447938212
0.001918906224,1666.3326094073775
0.0016275379199999,1666.4807210796826
0.001329306924,1666.633225960359
0.00103506465,1666.5495296119789
0.000735684066,1666.3868289731167
0.000432262506,1666.2688045079317
0.00014204379,1666.1098097513554
-0.000144151368,1666.0536312416289
-0.0004251907979999,1666.2336529606168
-0.000697050942,1666.1105110147118
-0.000956300454,1666.045202198975
-0.001209227232,1666.2141531241418
-0.0014426632679999,1665.8953056416665
-0.001668069606,1665.9244618684202
-0.0018831470699999,1666.717165398847
-0.00211027779,1666.68383707273
-0.002285206764,1666.856740031134
-0.0024710394059999,1666.7206126381934
-0.002643686622,1666.874539612375
-0.002804280582,1666.8592014411147
-0.002950539528,1667.1131521672928
-0.003084170424,1667.2780854485704
-0.003211496004,1667.4943528188328
-0.00332048043,1667.672946002482
-0.00341854377,1667.706949604747
-0.003503439102,1667.5042745487758
-0.003575706384,1667.298010007367
-0.003623884572,1667.3841201741243
-0.00367894287,1667.3414952155254
-0.003708762486,1667.368354043957
-0.003730569822,1667.4444512224968
-0.003736300344,1667.4661076010098
-0.003723689712,1667.592903353498
-0.003701882376,1667.722758831905
-0.003657152952,1667.7684813265314
-0.003607250382,1667.8357930437578
-0.003540138828,1667.7996572130803
-0.003404208756,1667.7940405609384
-0.003322187394,1667.9083057526718
-0.00321092121,1667.8694843282992
-0.003068111028,1667.8614200497482
-0.0028966134,1668.1398482668628
-0.002721109632,1668.0738823454844
-0.0025232411519999,1668.0842317728625
-0.00231790035,1668.0899619125553
-0.00208963746,1667.7091158807589
-0.001863081534,1667.7382961502767
-0.0016061311979999,1667.8283962821197
-0.001345732098,1667.83479868952
-0.001070440608,1667.682202097155
-0.0007876767959999,1667.5768669388144
-0.000496308492,1667.2054527933733
-0.000197485284,1667.4357739730335
0.0001059188579999,1667.7311965782278
0.0004070238239999,1668.47545877713
0.000700691304,1668.7347125541114
0.000992616984,1668.715700080941
0.001266776304,1668.3109810172225
0.001546091352,1668.0405999538102
0.001808214834,1667.7359545541312
0.00207491925,1667.5788228782162
0.0023284208219999,1667.8168203125688
0.002569886556,1667.7812258342974
0.002794143306,1667.5842639216694
0.003017250468,1667.3958677137844
0.003223148646,1666.9668762747729
0.003418160574,1666.5135556300056
0.0036114481199999,1666.654955084975
0.003784077918,1667.0714741214256
0.003944097084,1667.4373523995846
0.004085775096,1667.3846001691145
0.004221130374,1667.202821713147
0.004346731572,1666.802794592733
0.004457997756,1666.5774002094304
0.0045532045439999,1666.491243863814
0.004638099876,1667.292387276767
0.004697739108,1667.4032936674398
0.004767149838,1667.4887386850196
0.00482278293,1667.587405580558
0.004852602546,1667.538178847286
0.004872668082,1667.4154098706526
0.004885296132,1667.405174345174
0.00487381767,1667.4921767505084
0.004845722436,1667.579267303513
0.004805573946,1667.9555658483964
0.0047459172959999,1667.9449040170052
0.004677098778,1667.9575873480971
0.004597376592,1667.9184791555876
0.004477505916,1667.814537892942
0.0043518872999999,1667.8146732780317
0.004175233944,1667.802003044449
0.004047908364,1667.7761570050416
0.003874703772,1667.7460036565185
0.003680841432,1667.705016320171
0.003473793666,1667.728728633664
0.003259290996,1667.7740377706036
0.0030212566079999,1667.6830393147166
0.002768904624,1667.661465437459
0.0025033497959999,1667.6703793641918
0.002234363622,1667.9183998554622
0.001951025016,1668.147915070218
0.001658507124,1668.1933404166616
0.0013614257159999,1668.2857056332364
0.00106545906,1668.3897867361093
0.0007591983659999,1668.5405307981755
0.0004626743339999,1668.507479728802
0.0001724556179999,1668.608009794073
-0.000115463922,1668.6897918348295
-0.000386191896,1668.7401558583397
-0.000659201628,1668.4856482468635
-0.000919008516,1668.0087904743536
-0.001169078742,1667.3108739248396
-0.0014185741739999,1666.991614332164
-0.001645704894,1667.0244978660858
-0.001867662468,1667.1515505150987
-0.002068979712,1667.225565667928
-0.002266290816,1667.2091087461995
-0.0024521234579999,1667.409156854675
-0.002630483778,1667.2199772958302
-0.002791652532,1667.2241460524842
-0.002938486272,1667.0801499534873
-0.003074416344,1667.1387422376483
-0.003197735784,1667.147880646633
-0.003300397476,1667.3899287619074
-0.003400202616,1667.34988379856
-0.0034879545,1667.2826916718063
-0.003563653128,1667.1532740970788
-0.0036267585419999,1666.9660026946572
-0.0036795176639999,1666.9095677862092
-0.003711061662,1666.9355339774752
-0.0037294202339999,1666.98101687915
-0.003739174314,1667.076366859343
-0.0037265462639999,1667.149887307149
-0.003708762486,1667.1903767284134
-0.003670913172,1667.1195706371418
-0.00361528008,1667.0116285676963
-0.0035326839239999,1666.991980222415
-0.0033038462399999,1666.988057265969
-0.003321055224,1666.924032550436
-0.003220100496,1666.8916153340256
-0.00309047574,1666.888809132227
-0.002920702494,1666.7534929638632
-0.0027417673799999,1666.8783687031828
-0.002547330246,1666.8996738287929
-0.0023442886199999,1666.861542057131
-0.002119457076,1667.198013907744
-0.001867662468,1667.109707610971
-0.001637100402,1667.0482690844538
-0.001376126508,1666.889888077087
-0.001103116776,1666.8946950868008
-0.000815197236,1667.060967997842
-0.000522121968,1667.466419660691
-0.000224448348,1667.6300951602975
7.2650478e-05,1667.588709616335
0.000374905032,1667.3168204797034
0.000665698542,1667.2458398924157
0.000955917258,1667.2195615977812
0.001238106276,1667.64181849644
0.001511690802,1667.6816244988122
0.001780102182,1667.6461285319417
0.002042800458,1667.5380328477122
0.002299733376,1666.966570417655
0.002538342558,1666.836304619438
0.002772353388,1666.675846362279
0.00298858044,1666.8092914245171
0.003205939662,1666.8290167414652
0.003406682112,1667.2150633793308
0.003593664342,1666.1252149233185
0.003765736764,1665.887374653791
0.003918858402,1665.3907106669935
0.004068566112,1665.4238975259163
0.0042056457719999,1665.6779692540665
0.004332396558,1666.033508097392
0.004443662742,1666.0637703593757
0.0045440252579999,1666.0080589855263
0.00463292673,1665.7769991048222
0.0047051940119999,1665.5487298220205
0.004765425456,1665.5236781032231
0.004812454056,1665.6493496059247
0.00485030337,1665.892141391797
0.0048795656099999,1666.0271430194875
0.004885870926,1666.1279356702044
0.00488069778,1666.0716959853198
0.00485317734,1665.9656981432718
0.004807298328,1665.9780294577108
0.004757970552,1666.2129104035548
0.004686852858,1666.28288689665
0.00459852618,1666.296137867088
0.00450560115,1666.313338894607
0.004365090144,1666.326482810061
0.004249225608,1666.3319822992994
0.004051357128,1666.4457353385192
0.0038907631679999,1666.4571496170734
0.003698050416,1666.450450238186
0.003496733172,1666.3634918314117
0.003278781738,1666.277927235647
0.003048794466,1666.3228802203062
0.0027998738279999,1666.3961823993154
0.002533744206,1666.5788930503154
0.002266482414,1666.615739468683
0.001976263698,1666.5201639570068
0.001688344158,1666.3184154211776
0.0013889461559999,1666.2772727267345
0.001088415984,1666.304260378521
0.000792449328,1666.3822010415229
0.000495925296,1666.6774598754282
0.0002005508519999,1666.782551720731
-8.334513e-05,1666.8141940700862
-0.00036037842,1666.5481678133156
-0.000629364594,1666.4308450966764
-0.000894919422,1666.4626989532462
-0.001147863618,1666.7312981415262
-0.00138760497,1666.9770136104862
-0.001623340182,1666.9059543952794
-0.001839567234,1666.992614715733
-0.002055219492,1666.8221139519865
-0.002251381008,1666.8105374909792
-0.002438920614,1666.769150758585
-0.00261156783,1667.1678490716758
-0.002771012202,1667.328670898978
-0.002925300846,1667.442709523324
-0.00306008133,1667.42142727214
-0.0031788024179999,1667.2423797170104
-0.00329121819,1667.0231753669727
-0.003391598124,1666.9127584095158
-0.0034822239779999,1667.1426381669737
-0.0035590721939999,1667.4370935407214
-0.003619861014,1667.6496191760866
-0.003670913172,1667.6711863465057
-0.0037036067579999,1667.6791904113643
-0.003732276786,1667.7002693103277
-0.00373572555,1667.7493882524636
-0.0037282706459999,1667.78343129847
-0.003705905934,1667.7999204398002
-0.0036686139959999,1667.9514436830073
-0.003621010602,1667.9547072696291
-0.0035424380039999,1667.9712948504211
-0.0034248665039999,1667.939186886957
-0.003337671996,1667.925704007377
-0.003239033862,1668.021321615659
-0.003078439902,1668.0108019951765
-0.002936187096,1667.913893877506
-0.002754952806,1667.8867675650254
-0.002565114024,1667.89966717858
-0.002359773222,1667.9895124524314
-0.002145270552,1668.0594873061373
-0.0019112597219999,1668.1565168974876
-0.00165889032,1668.085246722654
-0.001399658226,1668.1463941606448
-0.0011254989059999,1668.1398629362188
-0.000842735094,1668.1596107839605
-0.000546785856,1668.1470308275734
-0.000257716728,1668.1080041507553
4.283086199999999e-05,1668.1037585649792
0.00034165407,1667.9935531589203
0.000637028514,1667.965888540975
0.0009335525459999,1667.944079775099
0.001213442388,1667.8494953746858
0.0014893260899999,1667.8888481172737
0.001754306124,1667.9507722981557
0.002015837394,1668.0245119897086
0.002268764172,1668.16892894102
0.00251768481,1667.9439809862329
0.0027511208459999,1668.3028498124504
0.00297194625,1668.3040876154537
0.0031858741259999,1668.4542752640368
0.0033843174,1668.3503751850535
0.003570150042,1669.3334632096517
0.003747952986,1669.303067086454
0.0039045233879999,1669.3777085403058
0.004058237238,1669.3770306035562
0.004199897832,1669.039754744117
0.004320918096,1669.0914222180909
0.0044304773159999,1669.160088829172
0.0045319894199999,1669.2146902907434
0.00461916651,1669.3181253411826
0.004700613078,1669.350815862927
0.0047637010739999,1669.245707529336
0.004815328026,1669.2442030310003
0.004847446818,1669.2305880395356
0.00487669164,1668.058779703474
0.0048835717499999,1668.0297333122426
0.004878990816,1667.990608017451
0.004849153782,1667.9799898643123
0.00481990896,1667.9905847120262
0.004764275868,1667.8624926529346
0.004690858998,1667.833731380042
0.004610562018,1667.870768124741
0.0044740571519999,1668.1061976457586
0.00438802965,1668.106405081298
0.0042796200179999,1668.1101203213766
0.004078877568,1668.013753322276
0.003912553086,1668.026770920795
0.003726720444,1668.0280803640812
0.003519672678,1668.0535320158456
0.003308043978,1668.1524095755103
0.003066578244,1668.2804234932669
0.002821663746,1668.378474966451
0.002560132476,1668.43584483296
0.0022911463019999,1668.3769426927502
0.0020089572839999,1668.5098398888686
0.001717014186,1668.6258871136597
0.001421064948,1668.6204440272431
0.001118810394,1668.581158447735
0.000825142914,1668.7458798538196
0.000523463154,1668.6697859446554
0.000233819232,1668.7731099037717
-5.0668962e-05,1668.7646422640687
-0.0003322657679999,1668.7285082250723
-0.000605850294,1669.1108811910458
-0.000867398982,1669.4136859157952
-0.001122050142,1669.5947050595073
-0.0013669646399999,1669.604498584175
-0.001599825882,1669.5860023092769
-0.001821783456,1669.1779695964906
-0.002030555604,1669.3751947218848
-0.002235321612,1669.094194863696
-0.002418280284,1669.0009509396596
-0.002596083228,1668.6733624772105
-0.0027532284239999,1668.4468586860112
-0.002909816244,1668.4004466396218
-0.00304632111,1668.41804657818
-0.003173071896,1668.3952059681983
-0.00328146411,1668.5386949417148
-0.00337839528,1668.776549840355
-0.003477050832,1668.9251440465518
-0.003545311974,1669.1185575069912
-0.003614705286,1669.135111249247
-0.003667481826,1669.1776006164228
-0.003704181552,1669.121205096773
-0.0037317194099999,1669.077774042526
-0.0037345759619999,1669.1567436611308
-0.0037288454399999,1669.1816809823663
-0.00370933728,1669.1576646356966
-0.003675511524,1669.0753943308157
-0.003625608954,1669.0922485244305
-0.0035590721939999,1669.0425818670228
-0.0034701707219999,1669.00980844601
-0.0033267857459999,1668.9316608859258
-0.003244764384,1668.7649715291473
-0.00309047574,1668.7574286790275
-0.00294938994,1668.3665966189023
-0.002773886172,1668.3481216090177
-0.002584029972,1668.3712882626396
-0.002379281382,1668.471988930772
-0.002168784852,1668.4904728758395
-0.0019313252579999,1668.4966763454336
-0.001687002972,1668.616191721927
-0.001423172526,1668.6719797223946
-0.001159324662,1668.798626079354
-0.000873129504,1668.5480974105362
-0.0005823359939999,1668.511988579765
-0.0002875363439999,1668.3676686225026
1.2436452e-05,1668.2139564241363
0.000310110072,1667.937467430109
0.000610640244,1667.6524014022616
0.0009020085479999,1667.4557675270648
0.0011887785,1667.4703050832763
0.0014617882319999,1667.4662341165454
0.00173021703,1667.560169429138
0.0019951796459999,1667.5306170656731
0.002252129982,1667.6618355205133
0.0024976192739999,1667.771202067603
0.002729905722,1667.7060957371973
0.002951863296,1667.6211584853963
0.003164084208,1667.771831858609
0.003362527482,1667.723229616944
0.003554090646,1667.6679971179474
0.003731318796,1667.5581685158172
0.003895918896,1667.2371099366296
0.004051357128,1666.9845919030518
0.004180981884,1667.2545518841655
0.004312888398,1667.2249297850935
0.004423022412,1667.437674271799
0.004531414626,1667.738558834379
0.00461516037,1667.7878923142066
0.0046948825559999,1667.8200829720622
0.004760827104,1667.7470790791776
0.0048038495639999,1667.7532607005232
0.004847446818,1667.6967046706122
0.0048640635899999,1669.002136624973
0.0048612070379999,1668.9953724059524
0.004874392464,1668.977011012259
0.0048657879719999,1668.935468097587
0.0048250646879999,1668.774417844737
0.004771730772,1668.6184706639565
0.004707493188,1668.5269882497605
0.004608837636,1668.5074813580427
0.0045509227859999,1668.3599805788372
0.004396059348,1668.3492620690922
0.0042813443999999,1668.3480655312003
0.004109289396,1668.3992760279402
0.003931486452,1668.4117426485668
0.0037410728759999,1668.4269024833025
0.003537456456,1668.3725576318302
0.003317223264,1668.3138303599771
0.003087218574,1668.1988817353786
0.0028451780459999,1668.1866877705893
0.002594550444,1668.291094649056
0.00232382247,1668.4941037502558
0.00204165087,1668.5694781915654
0.00174798339,1668.6348142687148
0.001449734976,1668.1450540633546
0.001154935326,1667.9358900232874
0.000854405154,1667.6658979810436
0.0005584559159999,1667.598464721034
0.00026135709,1667.4053795385423
-2.4280692e-05,1667.3914526255326
-0.000311625438,1667.3018488605476
-0.000585209964,1666.857652339018
-0.000850189998,1666.5622147856598
-0.001101409812,1666.4126492522532
-0.00134745648,1666.4112510347013
-0.001574012406,1666.5256482266814
-0.00179596998,1666.932946157035
-0.002004742128,1666.8526687362655
-0.0022089333419999,1667.1128551997926
-0.002399346918,1666.9839349492622
-0.0025719941339999,1667.0603239889251
-0.002736594234,1666.9942091137536
-0.0028863019439999,1666.8445888657234
-0.00302968692,1666.7232842123683
-0.003158162088,1666.6296658902702
-0.003274584,1666.470890370601
-0.003379544868,1666.427076512428
-0.003469595928,1666.499541690006
-0.00354874332,1666.3388760217408
-0.003610124352,1666.229391427008
-0.003656578158,1666.2900998906855
-0.003693852678,1666.4440855669063
-0.0037173669779999,1666.5961124563032
-0.0037299950279999,1666.7038058921762
-0.0037259714699999,1666.7390523211143
-0.0036766436939999,1666.7214464537478
-0.003671487966,1666.6971036402324
-0.003628465506,1666.6193580167655
-0.003556773018,1666.603783433351
-0.00345869226,1666.6460844977864
-0.00335087484,1666.6663752619752
-0.003256242846,1666.8469711109733
-0.003153563736,1666.8574960661151
-0.0029654493359999,1667.3381223807546
-0.002814034662,1667.269068223564
-0.00260181375,1667.215227251308
-0.002397047742,1667.1115384809686
-0.002182545072,1667.0098189047558
-0.00194680986,1666.87488107425
-0.001708218096,1666.9170605126878
-0.001445537238,1667.1136092809224
-0.001171952712,1667.302086396122
-0.000897218598,1667.669199751971
-0.000610448646,1667.6881813764526
-0.000318505548,1667.6797286289657
-2.3131104e-05,1667.6806805102938
0.000279698244,1668.0298565556773
0.0005750901059999,1668.4116658446842
0.0008704645499999,1668.591933535727
0.001156659708,1668.3204939204425
0.001440573108,1667.9594956533942
0.001708409694,1667.5124927445972
0.001974539316,1667.2086937552026
0.002229190476,1666.964234372715
0.002479260702,1667.0619174824417
0.002712121944,1667.225438150023
0.0029346543119999,1667.4384576415446
0.003147450018,1667.408897476615
0.0033401627699999,1667.2129889348475
0.0035334503159999,1667.2296352127678
0.00370550532,1667.5568564945602
0.0038758533599999,1668.0628163149463
0.0040272680339999,1668.373940250609
0.004170078216,1668.2727326066424
0.00429397245,1668.6220451581644
0.0044161248839999,1668.1718651161332
0.004521085752,1667.8374309650048
0.004616867334,1667.8694169771643
0.00469658952,1668.0095367990557
0.00476025231,1668.2103719363213
0.004809580086,1668.3106344757011
0.004845147642,1668.3463706672233
0.004870961118,1668.342357395556
0.004877266434,1668.5899556886989
0.004878990816,1668.646868008564
0.004856608686,1668.7950273010974
0.0048262142759999,1668.9337150621673
0.004774029948,1669.027244739283
0.0047057688059999,1669.0420884225332
0.0046243222379999,1669.0055331611377
0.004509049914,1669.142328913399
0.0044184240599999,1669.1164129388903
0.004331821764,1669.1150048651266
0.004132228902,1669.088189416741
0.003953851164,1669.089762384238
0.0037662941399999,1669.063265870086
0.0035311511399999,1669.1207772488156
0.003353348196,1669.1338921119295
0.00311991216,1669.1888684208184
0.002874440286,1669.1058788353523
0.002611759428,1668.926249834209
0.002342755836,1668.818045835551
0.002060566818,1668.882950781836
0.001773222072,1669.10150832495
0.001481853768,1669.6658376937903
0.001176167868,1669.7940550879066
0.000892829262,1669.9753595081047
0.000591149502,1670.138242214437
0.000302080374,1670.1046968301985
8.987688e-06,1669.9563586007985
-0.0002760578819999,1669.955437957643
-0.000552516378,1670.055332338692
-0.000815197236,1670.0765927305042
-0.001068716226,1670.059260961889
-0.0013164872759999,1669.8292165326498
-0.0015533546579999,1669.7126429415553
-0.0017822097599999,1669.70274687369
-0.001993281084,1669.761077297314
-0.002191149564,1669.6442996719466
-0.0023815631399999,1669.6533640606735
-0.002549054628,1669.7000842465586
-0.002714804316,1669.9553325149582
-0.002870242548,1670.2472628536188
-0.00301017876,1670.0276568975032
-0.0031392287219999,1669.956534579656
-0.003262548162,1669.8411684049547
-0.003361778508,1669.6919811348166
-0.003456985296,1669.597471004713
-0.003537282276,1669.622576196135
-0.003607250382,1669.7110097647528
-0.003658877334,1669.7390753822983
-0.00369557706,1669.6596021978648
-0.003724821882,1669.5382807203378
-0.003732276786,1669.40157244781
-0.0037317194099999,1669.4201606150586
-0.003711061662,1668.5671258616594
-0.003674361936,1668.6244598357007
-0.003626183748,1668.643157912455
-0.003564227922,1668.660478593944
-0.003498283374,1668.5993943025546
-0.003431746614,1668.6162565046552
-0.0032740092059999,1668.5963873357005
-0.003173071896,1668.5957078509791
-0.00297978435,1668.6888526920911
-0.002818040802,1668.9297821200985
-0.002625902844,1668.9579330415577
-0.002429166534,1668.9921638538672
-0.002211232518,1669.09616629938
-0.001982377416,1669.1885413721234
-0.001736330748,1669.1309319914062
-0.001475356854,1668.9294644908996
-0.001206945474,1668.8284099905982
-0.0009259060439999,1668.9768348719929
-0.0006414178499999,1669.1374896043112
-0.000344319024,1669.290053440117
-4.894458e-05,1669.4199901591242
0.000250453422,1669.2596315224232
0.00054352869,1669.2998859677723
0.000838345758,1669.222473929714
0.001122816534,1669.590411521162
0.001400999412,1669.7107577914437
0.0016734343499999,1669.8093994938
0.00193897176,1669.8794624328984
0.002195922096,1669.6743087617174
0.002450590674,1669.5448778574369
0.002688607644,1669.1906836153669
0.0028755898739999,1668.9571781936684
0.00312966624,1668.9683087252051
0.00332352858,1669.0358613952744
