# Seconds,DAQ1/ai0,DAQ1/ai1,DAQ1/ai2
0.117000,-0.017002,-0.251286,-7.617572
0.118000,-0.016376,-0.261153,-7.438320
0.119000,-0.015981,-0.271019,-7.246241
0.120000,-0.015619,-0.280557,-7.041007
0.121000,-0.015487,-0.289766,-6.838075
0.122000,-0.015059,-0.298317,-6.636459
0.123000,-0.014499,-0.307526,-6.413465
0.124000,-0.014071,-0.316407,-6.190142
0.125000,-0.013479,-0.324629,-5.970438
0.126000,-0.015981,-0.333180,-5.745142
0.127000,-0.012919,-0.340744,-5.504717
0.128000,-0.012491,-0.347651,-5.269884
0.129000,-0.011997,-0.354558,-5.036038
0.130000,-0.011272,-0.361794,-4.786076
0.131000,-0.010449,-0.368371,-4.532168
0.132000,-0.010186,-0.373963,-4.285824
0.133000,-0.009856,-0.379883,-4.039481
0.134000,-0.009395,-0.385145,-3.771102
0.135000,-0.008803,-0.390736,-3.510288
0.136000,-0.008045,-0.395340,-3.254737
0.137000,-0.007650,-0.399616,-2.988990
0.138000,-0.006761,-0.403563,-2.714692
0.139000,-0.006597,-0.406523,-2.449604
0.140000,-0.004654,-0.409483,-2.190107
0.141000,-0.003929,-0.411127,-1.905614
0.142000,-0.004489,-0.414416,-1.626384
0.143000,-0.005510,-0.418692,-1.357021
0.144000,-0.001229,-0.417047,-1.083382
0.145000,-0.000175,-0.417376,-0.801522
0.146000,-0.008276,-0.421981,-0.522950
0.147000,-0.000143,-0.419021,-0.243393
0.148000,0.000121,-0.420007,0.051952
0.149000,-0.001657,-0.419021,0.347954
0.150000,-0.002085,-0.421323,0.626854
0.151000,0.004204,-0.418363,0.925157
0.152000,0.005587,-0.412114,1.212279
0.153000,0.003315,-0.410141,1.503018
0.154000,0.005159,-0.406523,1.779944
0.155000,0.006015,-0.402576,2.063776
0.156000,0.006871,-0.398629,2.347937
0.157000,0.007662,-0.392709,2.624533
0.158000,0.008419,-0.388105,2.892579
0.159000,0.009209,-0.381527,3.178713
0.160000,0.010098,-0.374291,3.452020
0.161000,0.010987,-0.368042,3.721052
0.162000,0.011778,-0.360149,3.992057
0.163000,0.012634,-0.351927,4.266351
0.164000,0.013523,-0.343376,4.537684
0.165000,0.014116,-0.333509,4.797836
0.166000,0.014972,-0.324300,5.070157
0.167000,0.015861,-0.314104,5.335242
0.168000,0.016486,-0.303251,5.592762
0.169000,0.018824,-0.292726,5.844692
0.170000,0.017836,-0.281544,6.106488
0.171000,0.018396,-0.269704,6.353813
0.172000,0.018890,-0.257864,6.591929
0.173000,0.019483,-0.245366,6.830703
0.174000,0.020076,-0.232210,7.064215
0.175000,0.020405,-0.219712,7.284900
0.176000,0.020866,-0.206557,7.494732
0.177000,0.021162,-0.192743,7.709169
0.178000,0.021524,-0.179588,7.906503
0.179000,0.021755,-0.165774,8.093313
0.180000,0.022183,-0.151961,8.271243
0.181000,0.022315,-0.138147,8.443252
0.182000,0.022479,-0.124005,8.601120
0.183000,0.022545,-0.109863,8.748792
0.184000,0.022578,-0.096378,8.889228
0.185000,0.022809,-0.080920,9.017167
0.186000,0.022809,-0.066449,9.132279
0.187000,0.022875,-0.052636,9.236538
0.188000,0.022875,-0.038493,9.330929
0.189000,0.022809,-0.024680,9.404601
0.190000,0.022710,-0.009551,9.463473
0.191000,0.022611,0.003934,9.507215
0.192000,0.022545,0.018405,9.542407
0.193000,0.022414,0.032876,9.569376
0.194000,0.022381,0.046032,9.587136
0.195000,0.022150,0.059845,9.600620
0.196000,0.022051,0.073330,9.610158
0.197000,0.021953,0.086814,9.615749
0.198000,0.021788,0.100299,9.616078
0.199000,0.021656,0.114112,9.602923
0.200000,0.021459,0.127268,9.577269
0.201000,0.021261,0.140753,9.543393
0.202000,0.021162,0.153579,9.491757
0.203000,0.020833,0.166406,9.430912
0.204000,0.020833,0.178904,9.362174
0.205000,0.020635,0.192388,9.282253
0.206000,0.020273,0.204557,9.187862
0.207000,0.020010,0.216398,9.087879
0.208000,0.019648,0.228567,8.983291
0.209000,0.019450,0.241064,8.861602
0.210000,0.019121,0.252576,8.737281
0.211000,0.018824,0.264087,8.602764
0.212000,0.018561,0.275927,8.465288
0.213000,0.018166,0.286780,8.307092
0.214000,0.017771,0.297305,8.151526
0.215000,0.017573,0.308487,7.991357
0.216000,0.017178,0.319012,7.816058
0.217000,0.016914,0.329865,7.632866
0.218000,0.016684,0.339403,7.450990
0.219000,0.016421,0.349270,7.265496
0.220000,0.015597,0.358807,7.058295
0.221000,0.015400,0.368345,6.853726
0.222000,0.014774,0.377883,6.649814
0.223000,0.014544,0.386434,6.436035
0.224000,0.014181,0.394328,6.208773
0.225000,0.013622,0.403208,5.987430
0.226000,0.013325,0.411430,5.765100
0.227000,0.012601,0.419652,5.525340
0.228000,0.012403,0.426559,5.286566
0.229000,0.011778,0.433466,5.051410
0.230000,0.011547,0.440372,4.811978
0.231000,0.010954,0.446621,4.551169
0.232000,0.010164,0.452870,4.302528
0.233000,0.009802,0.458790,4.055532
0.234000,0.008979,0.464381,3.792421
0.235000,0.008814,0.469315,3.527993
0.236000,0.008221,0.473590,3.270144
0.237000,0.007530,0.478524,3.015912
0.238000,0.006575,0.483457,2.738000
0.239000,0.006081,0.486417,2.468640
0.240000,0.005785,0.489048,2.205199
0.241000,0.004797,0.492337,1.932220
0.242000,0.003842,0.494968,1.651677
0.243000,0.005192,0.497928,1.378698
0.244000,0.003183,0.494968,1.114927
0.245000,-0.001855,0.496284,0.829779
0.246000,-0.000208,0.496284,0.540355
0.247000,0.002492,0.497599,0.273296
0.248000,-0.000175,0.499573,-0.009551
0.249000,0.003578,0.494639,-0.303580
0.250000,-0.007980,0.491350,-0.594320
0.251000,-0.007025,0.491679,-0.871247
0.252000,-0.005938,0.489706,-1.172841
0.253000,-0.002974,0.492008,-1.463582
0.254000,-0.003238,0.487733,-1.751692
0.255000,-0.006794,0.483457,-2.030594
0.256000,-0.006827,0.478524,-2.323967
0.257000,-0.007420,0.473590,-2.608789
0.258000,-0.008375,0.467999,-2.883086
0.259000,-0.009264,0.462079,-3.165607
0.260000,-0.010285,0.454515,-3.444181
0.261000,-0.011141,0.447937,-3.714861
0.262000,-0.012161,0.440372,-3.981267
0.263000,-0.012557,0.431821,-4.261815
0.264000,-0.013380,0.423928,-4.531510
0.265000,-0.014236,0.414061,-4.793312
0.266000,-0.015059,0.404852,-5.058732
0.267000,-0.015816,0.393999,-5.327112
0.268000,-0.016475,0.383803,-5.586284
0.269000,-0.017134,0.372950,-5.835260
0.270000,-0.017693,0.361767,-6.094433
0.271000,-0.018352,0.349927,-6.342752
0.272000,-0.019109,0.337758,-6.583506
0.273000,-0.020196,0.324932,-6.815381
0.274000,-0.020262,0.312763,-7.049887
0.275000,-0.020459,0.299936,-7.272225
0.276000,-0.020789,0.286451,-7.485682
0.277000,-0.021151,0.273296,-7.694864
0.278000,-0.021579,0.260140,-7.892534
0.279000,-0.021908,0.246327,-8.080009
0.280000,-0.022238,0.232184,-8.256301
0.281000,-0.022205,0.218700,-8.431606
0.282000,-0.022402,0.204229,-8.590138
0.283000,-0.022567,0.189757,-8.738145
0.284000,-0.022764,0.175286,-8.877601
0.285000,-0.022896,0.161144,-9.007189
0.286000,-0.023028,0.147659,-9.123622
0.287000,-0.022896,0.133188,-9.227227
0.288000,-0.022830,0.119046,-9.323597
0.289000,-0.022797,0.104575,-9.409112
0.290000,-0.022896,0.091090,-9.482458
0.291000,-0.022962,0.076290,-9.541990
0.292000,-0.022797,0.062148,-9.592971
0.293000,-0.022633,0.048334,-9.632111
0.294000,-0.022303,0.034521,-9.662370
0.295000,-0.022402,0.020049,-9.680789
0.296000,-0.022336,0.006236,-9.687696
0.297000,-0.022205,-0.006920,-9.686051
0.298000,-0.022040,-0.020733,-9.673882
0.299000,-0.021678,-0.034218,-9.648885
0.300000,-0.021513,-0.047702,-9.614679
0.301000,-0.021546,-0.060858,-9.571921
0.302000,-0.021381,-0.074013,-9.517980
0.303000,-0.021052,-0.086840,-9.453186
0.304000,-0.020789,-0.099338,-9.379511
0.305000,-0.020394,-0.111836,-9.302547
0.306000,-0.020163,-0.124663,-9.203217
0.307000,-0.020064,-0.137161,-9.101256
0.308000,-0.019801,-0.149001,-8.994033
0.309000,-0.019537,-0.161499,-8.876614
0.310000,-0.019011,-0.173010,-8.747355
0.311000,-0.018780,-0.184521,-8.613162
0.312000,-0.018517,-0.196032,-8.477324
0.313000,-0.018220,-0.206886,-8.321095
0.314000,-0.018121,-0.217739,-8.162563
0.315000,-0.017660,-0.229250,-8.000414
0.316000,-0.017595,-0.239117,-7.832674
0.317000,-0.016837,-0.249642,-7.646186
0.318000,-0.016409,-0.259837,-7.462988
0.319000,-0.016277,-0.270033,-7.275843
0.320000,-0.015882,-0.279571,-7.073239
0.321000,-0.015355,-0.288780,-6.867019
0.322000,-0.015092,-0.297660,-6.663100
0.323000,-0.014335,-0.306540,-6.457209
0.324000,-0.014104,-0.315420,-6.224348
0.325000,-0.013676,-0.323642,-6.000039
0.326000,-0.013775,-0.331536,-5.777703
0.327000,-0.012820,-0.339429,-5.546816
0.328000,-0.012293,-0.346665,-5.304747
0.329000,-0.011766,-0.353900,-5.067612
0.330000,-0.011338,-0.360807,-4.831135
0.331000,-0.011042,-0.367385,-4.572622
0.332000,-0.010449,-0.373634,-4.320030
0.333000,-0.009955,-0.379225,-4.071384
0.334000,-0.009560,-0.385145,-3.818134
0.335000,-0.008638,-0.390078,-3.548111
0.336000,-0.008243,-0.394354,-3.288284
0.337000,-0.007650,-0.398958,-3.033391
0.338000,-0.007288,-0.403234,-2.758106
0.339000,-0.006399,-0.406523,-2.487427
0.340000,-0.006333,-0.409483,-2.220365
0.341000,-0.006761,-0.416390,-1.955606
0.342000,-0.007321,-0.418034,-1.669140
0.343000,-0.003633,-0.418034,-1.401093
0.344000,-0.001657,-0.416390,-1.122521
0.345000,-0.000933,-0.419350,-0.838029
0.346000,-0.001921,-0.417376,-0.557813
0.347000,0.002492,-0.423625,-0.278584
0.348000,-0.000110,-0.420665,0.000974
0.349000,-0.002415,-0.417047,0.300594
0.350000,-0.002941,-0.422310,0.583769
0.351000,0.006048,-0.412772,0.872206
0.352000,0.001208,-0.413430,1.166234
0.353000,0.003974,-0.410798,1.459933
0.354000,0.005027,-0.408167,1.744095
0.355000,0.005422,-0.404221,2.017402
0.356000,0.006410,-0.399616,2.303866
0.357000,0.007299,-0.394025,2.584409
0.358000,0.008287,-0.388763,2.857716
0.359000,0.009242,-0.382843,3.129050
0.360000,0.010065,-0.376265,3.412224
0.361000,0.010790,-0.369358,3.682572
0.362000,0.011745,-0.361465,3.949959
0.363000,0.012667,-0.353242,4.224582
0.364000,0.013259,-0.344691,4.498876
0.365000,0.014148,-0.335811,4.762645
0.366000,0.014939,-0.326273,5.044503
0.367000,0.015630,-0.316407,5.295446
0.368000,0.016190,-0.305882,5.557571
0.369000,0.016947,-0.295029,5.809829
0.370000,0.017705,-0.283188,6.065048
0.371000,0.018297,-0.271677,6.316648
0.372000,0.018989,-0.260166,6.559698
0.373000,0.019384,-0.247010,6.792881
0.374000,0.019944,-0.234841,7.028366
0.375000,0.020405,-0.222344,7.253327
0.376000,0.020833,-0.209188,7.468092
0.377000,0.021129,-0.195703,7.676609
0.378000,0.021656,-0.181890,7.877889
0.379000,0.021887,-0.168734,8.067002
0.380000,0.021821,-0.153934,8.244602
0.381000,0.022282,-0.140121,8.417599
0.382000,0.022381,-0.125978,8.581715
0.383000,0.022578,-0.111836,8.729059
0.384000,0.022644,-0.098023,8.867851
0.385000,0.022875,-0.084209,8.999736
0.386000,0.022776,-0.069409,9.116492
0.387000,0.022809,-0.055267,9.224369
0.388000,0.022842,-0.040467,9.318760
0.389000,0.022842,-0.026653,9.395721
0.390000,0.022809,-0.012182,9.453935
0.391000,0.022710,0.002289,9.502940
0.392000,0.022348,0.015445,9.538789
0.393000,0.022348,0.029587,9.566087
0.394000,0.022315,0.043401,9.585162
0.395000,0.022183,0.057543,9.599305
0.396000,0.022150,0.071028,9.609500
0.397000,0.022084,0.085170,9.615092
0.398000,0.021788,0.097997,9.618381
0.399000,0.021623,0.111481,9.606869
0.400000,0.021459,0.124966,9.582202
0.401000,0.021327,0.138121,9.548327
0.402000,0.021162,0.151277,9.502282
0.403000,0.020965,0.164104,9.440450
0.404000,0.020668,0.177588,9.373027
0.405000,0.020504,0.190086,9.295409
0.406000,0.020174,0.202255,9.204306
0.407000,0.020010,0.214753,9.104323
0.408000,0.019680,0.227580,8.997763
0.409000,0.019483,0.238762,8.869495
0.410000,0.019121,0.250273,8.755041
0.411000,0.018758,0.262113,8.621511
0.412000,0.018660,0.273296,8.483706
0.413000,0.018297,0.284807,8.335376
0.414000,0.018001,0.295989,8.173562
0.415000,0.017606,0.306514,8.011748
0.416000,0.017211,0.317367,7.846974
0.417000,0.016816,0.327563,7.662137
0.418000,0.016552,0.338416,7.476643
0.419000,0.016256,0.347625,7.288847
0.420000,0.015927,0.357821,7.094802
0.421000,0.015564,0.367030,6.882668
0.422000,0.015005,0.375581,6.677441
0.423000,0.014544,0.384132,6.470569
0.424000,0.014116,0.393670,6.244950
0.425000,0.013819,0.401563,6.016701
0.426000,0.013325,0.409786,5.792398
0.427000,0.013029,0.416363,5.570069
0.428000,0.012469,0.425243,5.321099
0.429000,0.011876,0.431821,5.082654
0.430000,0.011415,0.439386,4.844867
0.431000,0.010954,0.445964,4.592609
0.432000,0.010395,0.451555,4.335746
0.433000,0.009901,0.458132,4.086448
0.434000,0.009308,0.462737,3.839123
0.435000,0.008452,0.467999,3.568447
0.436000,0.007991,0.473590,3.305006
0.437000,0.007563,0.477866,3.048143
0.438000,0.007102,0.480826,2.782072
0.439000,0.006542,0.484773,2.506133
0.440000,0.005521,0.488062,2.239732
0.441000,0.004863,0.491679,1.975633
0.442000,0.004632,0.493982,1.693446
0.443000,0.005060,0.493653,1.416520
0.444000,0.004072,0.494639,1.147488
0.445000,0.002195,0.499244,0.879113
0.446000,0.005653,0.503519,0.589689
0.447000,0.001043,0.499244,0.311776
0.448000,0.000022,0.499244,0.031561
0.449000,-0.000439,0.496942,-0.261153
0.450000,0.005488,0.501875,-0.542026
0.451000,0.001899,0.498915,-0.831780
0.452000,-0.007288,0.488719,-1.121863
0.453000,-0.004588,0.491350,-1.420497
0.454000,-0.004654,0.486746,-1.715185
0.455000,-0.006794,0.482470,-1.994086
0.456000,-0.005971,0.478853,-2.281539
0.457000,-0.007453,0.472933,-2.570308
0.458000,-0.008243,0.467999,-2.848552
0.459000,-0.009363,0.461750,-3.121864
0.460000,-0.010416,0.455501,-3.405700
0.461000,-0.011042,0.448266,-3.680656
0.462000,-0.011668,0.440701,-3.948048
0.463000,-0.012524,0.432808,-4.219716
0.464000,-0.013281,0.424257,-4.494674
0.465000,-0.014203,0.414719,-4.760751
0.466000,-0.014960,0.405181,-5.019593
0.467000,-0.015718,0.395643,-5.289289
0.468000,-0.016179,0.385119,-5.550763
0.469000,-0.016969,0.373607,-5.804673
0.470000,-0.015816,0.363083,-6.054307
0.471000,-0.018385,0.350914,-6.308217
0.472000,-0.019043,0.339732,-6.551932
0.473000,-0.019570,0.326576,-6.783478
0.474000,-0.019933,0.314078,-7.017984
0.475000,-0.020361,0.301909,-7.243939
0.476000,-0.020855,0.288096,-7.458712
0.477000,-0.021184,0.274940,-7.662302
0.478000,-0.021579,0.261785,-7.865564
0.479000,-0.022205,0.247642,-8.055341
0.480000,-0.021908,0.234158,-8.234593
0.481000,-0.022205,0.220344,-8.406281
0.482000,-0.022336,0.205873,-8.569088
0.483000,-0.022699,0.191402,-8.719727
0.484000,-0.022929,0.177588,-8.857209
0.485000,-0.022731,0.163117,-8.990086
0.486000,-0.022929,0.149304,-9.108492
0.487000,-0.022797,0.134833,-9.214400
0.488000,-0.022929,0.120361,-9.311427
0.489000,-0.022962,0.106219,-9.397600
0.490000,-0.022830,0.092077,-9.471604
0.491000,-0.022863,0.078263,-9.534096
0.492000,-0.022633,0.063792,-9.586722
0.493000,-0.022501,0.049650,-9.626848
0.494000,-0.022797,0.035507,-9.658752
0.495000,-0.022567,0.022352,-9.678486
0.496000,-0.022303,0.007880,-9.688025
0.497000,-0.022139,-0.005604,-9.684736
0.498000,-0.021842,-0.019089,-9.676184
0.499000,-0.021744,-0.032573,-9.652503
0.500000,-0.021612,-0.046058,-9.618625
0.501000,-0.021612,-0.059542,-9.577183
0.502000,-0.021217,-0.072698,-9.528505
0.503000,-0.020756,-0.085854,-9.462066
0.504000,-0.020657,-0.098351,-9.388062
0.505000,-0.020558,-0.110849,-9.311098
0.506000,-0.020361,-0.123676,-9.219662
0.507000,-0.020163,-0.135516,-9.114413
0.508000,-0.019933,-0.148343,-9.006861
0.509000,-0.019340,-0.159854,-8.894704
0.510000,-0.019142,-0.171365,-8.766431
0.511000,-0.018780,-0.183534,-8.631580
0.512000,-0.018714,-0.194388,-8.493112
0.513000,-0.018484,-0.206228,-8.347407
0.514000,-0.017990,-0.216095,-8.185258
0.515000,-0.017529,-0.227935,-8.020477
0.516000,-0.017199,-0.238130,-7.857013
0.517000,-0.017035,-0.249313,-7.675787
0.518000,-0.016607,-0.259179,-7.486997
0.519000,-0.016508,-0.269046,-7.300181
0.520000,-0.015948,-0.278584,-7.111721
0.521000,-0.015388,-0.287793,-6.897277
0.522000,-0.014993,-0.297331,-6.688755
0.523000,-0.014796,-0.306211,-6.481876
0.524000,-0.014137,-0.314762,-6.261514
0.525000,-0.013972,-0.322655,-6.031942
0.526000,-0.013413,-0.330220,-5.805659
0.527000,-0.012853,-0.339100,-5.584969
0.528000,-0.012392,-0.346665,-5.339611
0.529000,-0.011832,-0.353900,-5.098529
0.530000,-0.011668,-0.360149,-4.860736
0.531000,-0.010548,-0.366398,-4.617023
0.532000,-0.010482,-0.373634,-4.354893
0.533000,-0.009856,-0.379225,-4.104274
0.534000,-0.009494,-0.384487,-3.855300
0.535000,-0.008737,-0.389749,-3.589881
0.536000,-0.008375,-0.394025,-3.323805
0.537000,-0.007584,-0.398958,-3.063978
0.538000,-0.007025,-0.403234,-2.774880
0.539000,-0.006300,-0.406852,-2.526894
0.540000,-0.004720,-0.409812,-2.257201
0.541000,-0.004292,-0.411456,-1.990140
0.542000,-0.001954,-0.412772,-1.717159
0.543000,-0.000768,-0.413758,-1.435955
0.544000,-0.004456,-0.419678,-1.158041
0.545000,-0.000768,-0.419350,-0.897558
0.546000,0.004072,-0.415074,-0.594320
0.547000,0.003875,-0.426256,-0.316407
0.548000,-0.000241,-0.420994,-0.035862
0.549000,0.000779,-0.421981,0.255536
0.550000,0.006311,-0.416390,0.554826
0.551000,0.005752,-0.413430,0.836028
0.552000,0.004928,-0.416390,1.122492
0.553000,0.003809,-0.410798,1.413560
0.554000,0.004797,-0.408496,1.704957
0.555000,0.005818,-0.404878,1.981882
0.556000,0.006542,-0.398958,2.255190
0.557000,0.007431,-0.395669,2.544613
0.558000,0.008188,-0.390407,2.821538
0.559000,0.009012,-0.384487,3.091557
0.560000,0.009835,-0.377909,3.369798
0.561000,0.010658,-0.370345,3.646065
0.562000,0.011712,-0.362451,3.914768
0.563000,0.012403,-0.354887,4.179524
0.564000,0.013259,-0.346665,4.456778
0.565000,0.013918,-0.337456,4.726467
0.566000,0.014906,-0.327589,4.987934
0.567000,0.015433,-0.317722,5.251375
0.568000,0.016355,-0.307198,5.518433
0.569000,0.016980,-0.296673,5.775954
0.570000,0.017474,-0.285820,6.027554
0.571000,0.018232,-0.273651,6.280142
0.572000,0.018791,-0.261810,6.525822
0.573000,0.019417,-0.249313,6.760650
0.574000,0.019944,-0.237144,6.991530
0.575000,0.020306,-0.224317,7.221425
0.576000,0.020668,-0.211490,7.438821
0.577000,0.021162,-0.197348,7.644377
0.578000,0.021524,-0.183863,7.846316
0.579000,0.021788,-0.170708,8.041019
0.580000,0.022018,-0.156565,8.220922
0.581000,0.022117,-0.142752,8.400168
0.582000,0.022381,-0.129267,8.557049
0.583000,0.022479,-0.114467,8.710312
0.584000,0.022677,-0.100654,8.850090
0.585000,0.022776,-0.085854,8.980660
0.586000,0.022875,-0.071711,9.101692
0.587000,0.022809,-0.057898,9.209568
0.588000,0.022842,-0.043098,9.306263
0.589000,0.022776,-0.029284,9.385854
0.590000,0.022743,-0.014813,9.448015
0.591000,0.022611,-0.000671,9.495046
0.592000,0.022545,0.013801,9.533855
0.593000,0.022479,0.027285,9.562469
0.594000,0.022216,0.041099,9.583847
0.595000,0.022249,0.054912,9.598647
0.596000,0.022051,0.068725,9.608843
0.597000,0.022051,0.082539,9.612789
0.598000,0.021854,0.096681,9.619038
0.599000,0.021656,0.108850,9.611145
0.600000,0.021426,0.122664,9.587794
0.601000,0.021426,0.135819,9.552931
0.602000,0.021195,0.149304,9.510833
0.603000,0.020998,0.161802,9.452290
0.604000,0.020734,0.174957,9.381908
0.605000,0.020504,0.186797,9.306591
0.606000,0.020240,0.200282,9.223053
0.607000,0.020010,0.211793,9.121426
0.608000,0.019944,0.224949,9.011576
0.609000,0.019582,0.236460,8.900411
0.610000,0.019219,0.247971,8.778721
0.611000,0.018791,0.259811,8.642231
0.612000,0.018627,0.271980,8.503439
0.613000,0.018297,0.282834,8.361359
0.614000,0.017968,0.293687,8.199544
0.615000,0.017672,0.304869,8.034441
0.616000,0.017211,0.315394,7.868352
0.617000,0.016914,0.325589,7.697000
0.618000,0.016618,0.336114,7.504270
0.619000,0.016322,0.345323,7.315158
0.620000,0.015795,0.355518,7.126704
0.621000,0.015630,0.365056,6.917859
0.622000,0.015038,0.373607,6.705725
0.623000,0.014642,0.382816,6.498196
0.624000,0.014214,0.391696,6.288364
0.625000,0.013819,0.399919,6.052221
0.626000,0.013292,0.408141,5.823314
0.627000,0.012897,0.415706,5.600656
0.628000,0.012436,0.423599,5.363526
0.629000,0.011876,0.430506,5.118175
0.630000,0.011448,0.438070,4.877427
0.631000,0.011152,0.444319,4.638654
0.632000,0.010526,0.450239,4.375213
0.633000,0.009901,0.456488,4.122297
0.634000,0.009407,0.462079,3.871683
0.635000,0.008880,0.467670,3.615807
0.636000,0.008287,0.472604,3.343815
0.637000,0.007892,0.476879,3.083335
0.638000,0.007102,0.480826,2.825814
0.639000,0.006180,0.484444,2.551520
0.640000,0.005554,0.487733,2.277883
0.641000,0.005357,0.490364,2.011482
0.642000,0.004698,0.492008,1.749357
0.643000,0.002525,0.493653,1.460262
0.644000,0.000450,0.497271,1.185968
0.645000,-0.001328,0.496942,0.920553
0.646000,0.003480,0.501217,0.633760
0.647000,0.001965,0.500559,0.342363
0.648000,0.000318,0.498586,0.069383
0.649000,-0.000406,0.498257,-0.207543
0.650000,0.001998,0.494968,-0.505519
0.651000,0.003348,0.501217,-0.792642
