# Seconds,DAQ1/ai0,DAQ1/ai1,DAQ1/ai2
0.000000,0.022743,0.038138,9.107612
0.001000,0.022776,0.052610,9.152012
0.002000,0.022545,0.066423,9.148395
0.003000,0.022117,0.079908,9.099061
0.004000,0.021788,0.094050,9.008616
0.005000,0.021261,0.106877,8.874099
0.006000,0.021261,0.119704,8.703734
0.007000,0.020174,0.132201,8.490284
0.008000,0.019582,0.144370,8.246905
0.009000,0.018726,0.155553,7.969321
0.010000,0.018067,0.167064,7.662466
0.011000,0.017211,0.177917,7.332918
0.012000,0.016453,0.187784,6.972784
0.013000,0.015696,0.197651,6.599494
0.014000,0.014708,0.206202,6.195288
0.015000,0.014280,0.214753,5.783847
0.016000,0.012634,0.222318,5.348397
0.017000,0.011778,0.229882,4.903410
0.018000,0.010526,0.235802,4.445924
0.019000,0.009736,0.241722,3.974954
0.020000,0.008485,0.246327,3.502998
0.021000,0.007662,0.250602,3.014597
0.022000,0.006048,0.254549,2.533102
0.023000,0.004896,0.258167,2.031874
0.024000,0.002887,0.258167,1.536565
0.025000,-0.000801,0.259153,1.033363
0.026000,-0.001196,0.258167,0.511413
0.027000,-0.000373,0.261127,0.008209
0.028000,0.001998,0.258167,-0.514728
0.029000,-0.007519,0.253891,-1.039311
0.030000,-0.007222,0.252904,-1.568828
0.031000,-0.005411,0.251260,-2.094728
0.032000,-0.007222,0.245998,-2.610762
0.033000,-0.009198,0.240407,-3.117917
0.034000,-0.009988,0.234158,-3.622771
0.035000,-0.011635,0.226922,-4.118745
0.036000,-0.012655,0.218700,-4.603538
0.037000,-0.014038,0.208833,-5.086030
0.038000,-0.015355,0.198966,-5.552408
0.039000,-0.016640,0.188771,-6.010892
0.040000,-0.018023,0.176273,-6.449973
0.041000,-0.018912,0.164762,-6.872610
0.042000,-0.019933,0.152593,-7.268936
0.043000,-0.020690,0.138450,-7.637635
0.044000,-0.021414,0.125624,-7.974431
0.045000,-0.022106,0.112139,-8.274391
0.046000,-0.022534,0.096681,-8.534225
0.047000,-0.022830,0.082868,-8.752288
0.048000,-0.023061,0.069054,-8.926608
0.049000,-0.023192,0.054583,-9.058499
0.050000,-0.022962,0.039783,-9.140396
0.051000,-0.022896,0.025312,-9.178549
0.052000,-0.022764,0.011498,-9.170655
0.053000,-0.022501,-0.002973,-9.118688
0.054000,-0.021941,-0.016129,-9.025608
0.055000,-0.021348,-0.029284,-8.887797
0.056000,-0.020855,-0.042440,-8.716766
0.057000,-0.020361,-0.054938,-8.501663
0.058000,-0.019439,-0.066778,-8.261234
0.059000,-0.019043,-0.078618,-7.980680
0.060000,-0.018319,-0.089471,-7.678418
0.061000,-0.017430,-0.100325,-7.343267
0.062000,-0.016409,-0.110520,-6.986410
0.063000,-0.015553,-0.120058,-6.609490
0.064000,-0.014993,-0.128938,-6.211521
0.065000,-0.014038,-0.137490,-5.802370
0.066000,-0.012919,-0.145383,-5.362304
0.067000,-0.011404,-0.151961,-4.923226
0.068000,-0.010647,-0.158539,-4.462113
0.069000,-0.009692,-0.164459,-3.995080
0.070000,-0.008737,-0.169392,-3.517524
0.071000,-0.007947,-0.174654,-3.029444
0.072000,-0.006564,-0.177943,-2.546628
0.073000,-0.006168,-0.180903,-2.044078
0.074000,-0.000439,-0.179917,-1.552054
0.075000,-0.006004,-0.187152,-1.035364
0.076000,-0.003468,-0.190441,-0.536764
0.077000,-0.000175,-0.184850,-0.008235
0.078000,0.003183,-0.178930,0.522266
0.079000,-0.000900,-0.181561,1.051780
0.080000,0.004599,-0.179259,1.580636
0.081000,0.005883,-0.174983,2.091403
0.082000,0.007299,-0.169721,2.604142
0.083000,0.008221,-0.164130,3.098464
0.084000,0.009802,-0.157223,3.600349
0.085000,0.011284,-0.149658,4.089079
0.086000,0.012667,-0.140778,4.576493
0.087000,0.014083,-0.132227,5.054370
0.088000,0.015334,-0.122689,5.524353
0.089000,0.016552,-0.111507,5.982825
0.090000,0.017672,-0.099996,6.424524
0.091000,0.018791,-0.087827,6.849450
0.092000,0.019746,-0.075329,7.246420
0.093000,0.020635,-0.062502,7.617737
0.094000,0.021327,-0.049347,7.956494
0.095000,0.021920,-0.034875,8.246576
0.096000,0.022216,-0.020733,8.488639
0.097000,0.022677,-0.006591,8.693538
0.098000,0.022842,0.007880,8.864562
0.099000,0.022875,0.022023,9.006643
0.100000,0.022875,0.037152,9.103337
0.101000,0.022512,0.050636,9.151355
0.102000,0.022578,0.064779,9.150697
0.103000,0.022249,0.078592,9.105968
0.104000,0.021821,0.092406,9.017825
0.105000,0.021327,0.106219,8.886926
0.106000,0.020767,0.118059,8.719521
0.107000,0.020207,0.130886,8.509688
0.108000,0.019483,0.143384,8.272229
0.109000,0.018824,0.154895,7.992343
0.110000,0.018232,0.166077,7.692395
0.111000,0.017343,0.176931,7.356927
0.112000,0.016651,0.186468,7.003042
0.113000,0.015630,0.196006,6.628107
0.114000,0.014609,0.205544,6.230479
0.115000,0.013819,0.214424,5.819696
0.116000,0.012798,0.221989,5.382931
0.117000,0.011909,0.229224,4.915907
0.118000,0.010856,0.235144,4.481773
0.119000,0.009736,0.240735,4.019026
0.120000,0.008616,0.245998,3.539505
0.121000,0.007497,0.250931,3.055050
0.122000,0.006608,0.254220,2.567307
0.123000,0.005686,0.257180,2.071012
0.124000,0.003052,0.260140,1.576690
0.125000,0.000384,0.262442,1.069869
0.126000,0.005455,0.265073,0.571600
0.127000,0.000154,0.261456,0.047347
0.128000,0.005324,0.265073,-0.463092
0.129000,-0.006893,0.253233,-0.999844
0.130000,-0.000933,0.257838,-1.528374
0.131000,-0.004390,0.251918,-2.049341
0.132000,-0.006893,0.246984,-2.569321
0.133000,-0.008638,0.240735,-3.073845
0.134000,-0.009791,0.234487,-3.582645
0.135000,-0.011108,0.227909,-4.075989
0.136000,-0.012787,0.218700,-4.567360
0.137000,-0.014137,0.209820,-5.045247
0.138000,-0.015388,0.199953,-5.516229
0.139000,-0.016738,0.189100,-5.974056
0.140000,-0.017759,0.177917,-6.415439
0.141000,-0.018714,0.166077,-6.839720
0.142000,-0.019702,0.152922,-7.236703
0.143000,-0.020723,0.140095,-7.610007
0.144000,-0.021645,0.126610,-7.947132
0.145000,-0.021974,0.112797,-8.252354
0.146000,-0.022402,0.098654,-8.516135
0.147000,-0.022633,0.084183,-8.736830
0.148000,-0.023192,0.069712,-8.914438
0.149000,-0.023127,0.054912,-9.047974
0.150000,-0.023061,0.041099,-9.136120
0.151000,-0.022962,0.026627,-9.178220
0.152000,-0.022699,0.012485,-9.172629
0.153000,-0.022040,-0.001328,-9.125595
0.154000,-0.021908,-0.015142,-9.032515
0.155000,-0.021513,-0.028298,-8.900624
0.156000,-0.021052,-0.041453,-8.730580
0.157000,-0.020328,-0.053951,-8.520739
0.158000,-0.019439,-0.066120,-8.280969
0.159000,-0.018879,-0.077631,-8.003703
0.160000,-0.018154,-0.089142,-7.706704
0.161000,-0.017496,-0.099996,-7.370237
0.162000,-0.016903,-0.109863,-7.017655
0.163000,-0.015685,-0.119729,-6.639091
0.164000,-0.014796,-0.128281,-6.245726
0.165000,-0.013775,-0.136503,-5.831971
0.166000,-0.012886,-0.145054,-5.399141
0.167000,-0.012030,-0.151632,-4.959076
0.168000,-0.011042,-0.157881,-4.497963
0.169000,-0.009758,-0.163801,-4.032574
0.170000,-0.008671,-0.169721,-3.555347
0.171000,-0.007156,-0.173668,-3.073187
0.172000,-0.006498,-0.177614,-2.582806
0.173000,-0.004785,-0.180245,-2.088808
0.174000,-0.005378,-0.182219,-1.587246
0.175000,0.002130,-0.180574,-1.082725
0.176000,0.004599,-0.178601,-0.567680
0.177000,-0.000143,-0.184850,-0.047702
0.178000,-0.003666,-0.188139,0.464381
0.179000,0.006180,-0.179259,1.003433
0.180000,0.002623,-0.176628,1.532289
0.181000,0.005785,-0.174654,2.051607
0.182000,0.007102,-0.170050,2.559413
0.183000,0.008551,-0.164459,3.058668
0.184000,0.009835,-0.157881,3.558909
0.185000,0.011086,-0.150316,4.046981
0.186000,0.012535,-0.142094,4.536698
0.187000,0.014017,-0.133872,5.013259
0.188000,0.015235,-0.123676,5.486531
0.189000,0.016453,-0.112494,5.944674
0.190000,0.017540,-0.100654,6.388675
0.191000,0.018627,-0.089800,6.815903
0.192000,0.019746,-0.076316,7.215176
0.193000,0.020570,-0.063818,7.590110
0.194000,0.021360,-0.050333,7.928868
0.195000,0.021821,-0.036520,8.223553
0.196000,0.022282,-0.022049,8.469564
0.197000,0.022512,-0.007577,8.678080
0.198000,0.022809,0.006565,8.852064
0.199000,0.022973,0.020378,8.995131
0.200000,0.022875,0.034521,9.098074
0.201000,0.022809,0.049650,9.150039
0.202000,0.022512,0.063463,9.152012
0.203000,0.022348,0.078592,9.113203
0.204000,0.021985,0.091090,9.025718
0.205000,0.021459,0.104575,8.900411
0.206000,0.020800,0.116743,8.732676
0.207000,0.020339,0.129899,8.527448
0.208000,0.019680,0.142397,8.289003
0.209000,0.018923,0.153908,8.016023
0.210000,0.018297,0.164433,7.718049
0.211000,0.017310,0.175286,7.386199
0.212000,0.016684,0.186140,7.012579
0.213000,0.015795,0.196006,6.657707
0.214000,0.014873,0.204886,6.267973
0.215000,0.014050,0.213109,5.849954
0.216000,0.013062,0.220673,5.420424
0.217000,0.011942,0.227909,4.977739
0.218000,0.010856,0.234158,4.520582
0.219000,0.009835,0.240407,4.058492
0.220000,0.008814,0.245669,3.576340
0.221000,0.007925,0.249944,3.098792
0.222000,0.006608,0.253233,2.605458
0.223000,0.004764,0.257509,2.115741
0.224000,0.003348,0.258167,1.616814
0.225000,0.005785,0.264416,1.105390
0.226000,0.003875,0.264745,0.605476
0.227000,0.000088,0.261456,0.089446
0.228000,-0.006992,0.258167,-0.423625
0.229000,-0.008012,0.253562,-0.955772
0.230000,-0.002283,0.258496,-1.482329
0.231000,-0.004357,0.252904,-2.007242
0.232000,-0.007090,0.246984,-2.525250
0.233000,-0.008441,0.241393,-3.036680
0.234000,-0.009922,0.234815,-3.540547
0.235000,-0.011470,0.227909,-4.036850
0.236000,-0.012557,0.219686,-4.527563
0.237000,-0.013940,0.210806,-5.004793
0.238000,-0.015355,0.200611,-5.479392
0.239000,-0.017924,0.190086,-5.935574
0.240000,-0.017858,0.178904,-6.381233
0.241000,-0.018747,0.167064,-6.805185
0.242000,-0.019570,0.153908,-7.206444
0.243000,-0.020558,0.141081,-7.580735
0.244000,-0.021414,0.127597,-7.921477
0.245000,-0.021908,0.113455,-8.229002
0.246000,-0.022600,0.099641,-8.495743
0.247000,-0.022699,0.085170,-8.720713
0.248000,-0.022797,0.071357,-8.903913
0.249000,-0.023028,0.056228,-9.039093
0.250000,-0.022995,0.041427,-9.130529
0.251000,-0.022995,0.027285,-9.174602
0.252000,-0.022699,0.013472,-9.175260
0.253000,-0.022205,-0.000342,-9.132831
0.254000,-0.021809,-0.014484,-9.042053
0.255000,-0.021612,-0.027311,-8.916741
0.256000,-0.020953,-0.040138,-8.744723
0.257000,-0.020196,-0.052964,-8.542118
0.258000,-0.019636,-0.065462,-8.300374
0.259000,-0.018879,-0.076973,-8.030015
0.260000,-0.018187,-0.087827,-7.728741
0.261000,-0.017529,-0.099009,-7.398194
0.262000,-0.016936,-0.109205,-7.048901
0.263000,-0.015849,-0.118414,-6.669349
0.264000,-0.015026,-0.127623,-6.279274
0.265000,-0.013808,-0.136503,-5.864532
0.266000,-0.012721,-0.144067,-5.439267
0.267000,-0.012096,-0.150974,-4.993610
0.268000,-0.011272,-0.157881,-4.538417
0.269000,-0.010021,-0.163472,-4.072371
0.270000,-0.008803,-0.169392,-3.595472
0.271000,-0.007453,-0.173668,-3.118246
0.272000,-0.006728,-0.177285,-2.623260
0.273000,-0.006794,-0.179588,-2.134524
0.274000,-0.007486,-0.185179,-1.627371
0.275000,-0.000274,-0.181890,-1.131730
0.276000,0.005093,-0.178601,-0.606160
0.277000,-0.000307,-0.184521,-0.096378
0.278000,-0.003600,-0.184192,0.429519
0.279000,-0.000702,-0.184850,0.966927
0.280000,0.003282,-0.180245,1.490520
0.281000,0.005521,-0.175312,2.009180
0.282000,0.006970,-0.170050,2.514026
0.283000,0.008551,-0.164788,3.020188
0.284000,0.009670,-0.158539,3.516811
0.285000,0.010954,-0.150645,4.008172
0.286000,0.012403,-0.142752,4.496573
0.287000,0.013753,-0.133872,4.975765
0.288000,0.015103,-0.124334,5.449037
0.289000,0.016355,-0.114467,5.905207
0.290000,0.017474,-0.102298,6.352168
0.291000,0.018989,-0.090129,6.778410
0.292000,0.019746,-0.078289,7.183273
0.293000,0.020504,-0.064805,7.559195
0.294000,0.021327,-0.051320,7.904201
0.295000,0.021920,-0.037507,8.199873
0.296000,0.022150,-0.023693,8.449830
0.297000,0.022545,-0.009551,8.661636
0.298000,0.022743,0.004920,8.838908
0.299000,0.022875,0.019392,8.984278
0.300000,0.022907,0.034192,9.091497
0.301000,0.022809,0.048334,9.144119
0.302000,0.022512,0.062476,9.154973
0.303000,0.022348,0.076290,9.117479
0.304000,0.021821,0.090432,9.033612
0.305000,0.021492,0.103588,8.911593
0.306000,0.020866,0.116086,8.745174
0.307000,0.020372,0.128912,8.532711
0.308000,0.019615,0.141410,8.308736
0.309000,0.018989,0.153250,8.042335
0.310000,0.018363,0.164104,7.741400
0.311000,0.017441,0.174628,7.414812
0.312000,0.016684,0.184824,7.066188
0.313000,0.015762,0.194362,6.688952
0.314000,0.015005,0.203571,6.300533
0.315000,0.014083,0.212451,5.884158
0.316000,0.013128,0.220673,5.457260
0.317000,0.011975,0.227580,5.013259
0.318000,0.010954,0.233500,4.562022
0.319000,0.009802,0.240078,4.093026
0.320000,0.008913,0.245340,3.616794
0.321000,0.007892,0.249944,3.136615
0.322000,0.006575,0.253562,2.646240
0.323000,0.005126,0.256851,2.159154
0.324000,0.004500,0.258496,1.655952
0.325000,0.006311,0.259482,1.154065
0.326000,0.002492,0.262771,0.642311
0.327000,0.000121,0.261127,0.133846
0.328000,0.004896,0.258496,-0.390078
0.329000,0.001701,0.262442,-0.905123
0.330000,-0.003040,0.257509,-1.437929
0.331000,-0.003831,0.253562,-1.964815
0.332000,-0.006992,0.246984,-2.480191
0.333000,-0.008572,0.241722,-2.994581
0.334000,-0.007881,0.235802,-3.494830
0.335000,-0.010976,0.228567,-3.997054
0.336000,-0.012491,0.220673,-4.484149
0.337000,-0.013808,0.210806,-4.967627
0.338000,-0.015224,0.201597,-5.438938
0.339000,-0.016475,0.190744,-5.898738
0.340000,-0.017595,0.179562,-6.343081
0.341000,-0.018550,0.167722,-6.768348
0.342000,-0.019603,0.155224,-7.173554
0.343000,-0.020690,0.141410,-7.548831
0.344000,-0.021348,0.128912,-7.894836
0.345000,-0.021908,0.114770,-8.204663
0.346000,-0.022369,0.100299,-8.474693
0.347000,-0.022501,0.086157,-8.703610
0.348000,-0.022896,0.072014,-8.889113
0.349000,-0.023258,0.057543,-9.029884
0.350000,-0.023061,0.042743,-9.127240
0.351000,-0.022797,0.028601,-9.172958
0.352000,-0.022534,0.014787,-9.178878
0.353000,-0.022435,0.000316,-9.137436
0.354000,-0.022172,-0.013497,-9.052249
0.355000,-0.021678,-0.026982,-8.927594
0.356000,-0.020920,-0.039151,-8.759853
0.357000,-0.020328,-0.052636,-8.561852
0.358000,-0.019669,-0.064476,-8.320437
0.359000,-0.019109,-0.076316,-8.053368
0.360000,-0.018451,-0.087498,-7.753737
0.361000,-0.017562,-0.098351,-7.428782
0.362000,-0.016738,-0.107889,-7.077515
0.363000,-0.015784,-0.118414,-6.703226
0.364000,-0.014993,-0.127294,-6.314137
0.365000,-0.014335,-0.135845,-5.898738
0.366000,-0.013248,-0.143738,-5.477090
0.367000,-0.012096,-0.150316,-5.029460
0.368000,-0.010877,-0.156565,-4.579529
0.369000,-0.009955,-0.164130,-4.109207
0.370000,-0.008836,-0.168734,-3.638229
0.371000,-0.008045,-0.173339,-3.153109
0.372000,-0.007123,-0.177614,-2.664043
0.373000,-0.006366,-0.181561,-2.173662
0.374000,-0.006333,-0.183534,-1.667167
0.375000,-0.007749,-0.188468,-1.170210
0.376000,-0.003106,-0.182548,-0.656809
0.377000,-0.000143,-0.185837,-0.148672
0.378000,-0.002052,-0.184521,0.390052
0.379000,-0.001262,-0.184850,0.921211
0.380000,0.002195,-0.179917,1.450067
0.381000,0.005357,-0.175970,1.968069
0.382000,0.006542,-0.170050,2.474231
0.383000,0.007958,-0.165116,2.980063
0.384000,0.009440,-0.159196,3.473069
0.385000,0.010987,-0.151632,3.970350
0.386000,0.011481,-0.144067,4.453818
0.387000,0.013655,-0.134529,4.939259
0.388000,0.014873,-0.125649,5.409242
0.389000,0.016124,-0.114467,5.870674
0.390000,0.017507,-0.103285,6.317964
0.391000,0.018693,-0.091445,6.744863
0.392000,0.019582,-0.078947,7.151042
0.393000,0.020438,-0.066120,7.527950
0.394000,0.021228,-0.052307,7.877232
0.395000,0.021821,-0.039151,8.177180
0.396000,0.022282,-0.025009,8.432728
0.397000,0.022512,-0.010209,8.646178
0.398000,0.022611,0.003276,8.825752
0.399000,0.022875,0.018076,8.974411
0.400000,0.022875,0.032547,9.084590
0.401000,0.022809,0.047019,9.143132
0.402000,0.022611,0.061161,9.156288
0.403000,0.022315,0.074974,9.121426
0.404000,0.021953,0.088459,9.044136
0.405000,0.021393,0.102272,8.923104
0.406000,0.020998,0.115099,8.762277
0.407000,0.020372,0.128255,8.565929
0.408000,0.019845,0.139437,8.328798
0.409000,0.019154,0.151606,8.066673
0.410000,0.018297,0.162788,7.767382
0.411000,0.017540,0.173313,7.438821
0.412000,0.016651,0.184166,7.093815
0.413000,0.015927,0.194033,6.724801
0.414000,0.015005,0.202584,6.331448
0.415000,0.014116,0.211464,5.919678
0.416000,0.013194,0.219358,5.494424
0.417000,0.012140,0.226922,5.049765
0.418000,0.011086,0.233829,4.600831
0.419000,0.009967,0.240078,4.131506
0.420000,0.009012,0.244024,3.662509
0.421000,0.007859,0.248958,3.174437
0.422000,0.006871,0.252904,2.688996
0.423000,0.005192,0.256851,2.195661
0.424000,0.003545,0.259811,1.695419
0.425000,0.005192,0.259482,1.196821
0.426000,0.005126,0.263429,0.691974
0.427000,0.001438,0.261127,0.179562
0.428000,-0.006267,0.262113,-0.335153
0.429000,0.005357,0.263429,-0.862367
0.430000,-0.003205,0.257509,-1.394844
0.431000,-0.005312,0.253562,-1.919428
0.432000,-0.006168,0.247642,-2.440395
0.433000,-0.008078,0.242380,-2.953470
0.434000,-0.009527,0.235473,-3.454705
0.435000,-0.011075,0.228567,-3.956928
0.436000,-0.012622,0.220673,-4.441721
0.437000,-0.013775,0.211793,-4.929804
0.438000,-0.015290,0.201926,-5.399799
0.439000,-0.016212,0.191402,-5.863874
0.440000,-0.017430,0.180220,-6.308217
0.441000,-0.018582,0.168379,-6.736445
0.442000,-0.019570,0.155882,-7.141980
0.443000,-0.020492,0.143384,-7.520217
0.444000,-0.021118,0.129570,-7.869840
0.445000,-0.021711,0.116086,-8.180982
0.446000,-0.022336,0.101943,-8.455288
0.447000,-0.022896,0.087143,-8.684534
0.448000,-0.022929,0.073330,-8.875956
0.449000,-0.023028,0.058201,-9.019359
0.450000,-0.022830,0.043730,-9.118688
0.451000,-0.022863,0.029587,-9.170326
0.452000,-0.022797,0.015116,-9.179207
0.453000,-0.022435,0.001960,-9.140396
0.454000,-0.022040,-0.012182,-9.055867
0.455000,-0.021316,-0.025338,-8.937462
0.456000,-0.021052,-0.038164,-8.777285
0.457000,-0.020492,-0.051320,-8.575666
0.458000,-0.019867,-0.063160,-8.340829
0.459000,-0.019208,-0.075329,-8.076391
0.460000,-0.018418,-0.086840,-7.777089
0.461000,-0.017562,-0.097365,-7.457396
0.462000,-0.016706,-0.107889,-7.102512
0.463000,-0.015981,-0.118085,-6.735129
0.464000,-0.015191,-0.126307,-6.342094
0.465000,-0.014071,-0.134858,-5.935246
0.466000,-0.013083,-0.143081,-5.508006
0.467000,-0.012030,-0.150645,-5.065639
0.468000,-0.011141,-0.156894,-4.613734
0.469000,-0.010153,-0.162814,-4.144399
0.470000,-0.009330,-0.168076,-3.677696
0.471000,-0.008111,-0.173010,-3.188629
0.472000,-0.006860,-0.178272,-2.707786
0.473000,-0.006234,-0.180903,-2.208525
0.474000,-0.002546,-0.180245,-1.709265
0.475000,0.001109,-0.180574,-1.205730
0.476000,-0.007354,-0.188139,-0.703183
0.477000,-0.002118,-0.185508,-0.185179
0.478000,-0.003271,-0.181232,0.351572
0.479000,0.005752,-0.178272,0.870233
0.480000,0.004533,-0.178272,1.406324
0.481000,0.003809,-0.175641,1.922024
0.482000,0.006410,-0.171365,2.436737
0.483000,0.007826,-0.165774,2.940268
0.484000,0.009407,-0.159525,3.437878
0.485000,0.010823,-0.152290,3.932528
0.486000,0.012370,-0.144396,4.417311
0.487000,0.013556,-0.135845,4.900779
0.488000,0.014840,-0.125649,5.370762
0.489000,0.016124,-0.115783,5.836469
0.490000,0.017507,-0.104600,6.281457
0.491000,0.018495,-0.092760,6.713290
0.492000,0.019483,-0.080262,7.120455
0.493000,0.020306,-0.067107,7.502297
0.494000,0.021096,-0.053951,7.853223
0.495000,0.021689,-0.039809,8.157775
0.496000,0.022216,-0.025666,8.414968
0.497000,0.022479,-0.011524,8.630062
0.498000,0.022578,0.002947,8.811939
0.499000,0.022776,0.017089,8.964545
0.500000,0.022710,0.031561,9.077683
0.501000,0.022710,0.046032,9.141159
0.502000,0.022611,0.060503,9.156288
0.503000,0.022249,0.073330,9.126030
0.504000,0.021887,0.087801,9.053016
0.505000,0.021426,0.100957,8.934615
0.506000,0.020998,0.113126,8.779050
0.507000,0.020438,0.126610,8.580071
0.508000,0.019812,0.139437,8.349847
0.509000,0.019219,0.150948,8.085419
0.510000,0.018396,0.162459,7.791062
0.511000,0.017507,0.173642,7.470723
0.512000,0.016816,0.183180,7.120784
0.513000,0.015960,0.193046,6.755059
0.514000,0.015235,0.201926,6.360720
0.515000,0.014148,0.210149,5.956514
0.516000,0.013128,0.219029,5.524682
0.517000,0.012239,0.226593,5.085943
0.518000,0.011185,0.233171,4.631747
0.519000,0.010197,0.239420,4.166039
0.520000,0.009242,0.244353,3.696714
0.521000,0.008057,0.248629,3.210944
0.522000,0.006542,0.253233,2.727805
0.523000,0.005620,0.256193,2.229865
0.524000,0.001504,0.258824,1.738175
0.525000,0.006311,0.260798,1.229381
0.526000,0.005883,0.264416,0.729467
0.527000,0.002162,0.262113,0.217055
0.528000,-0.004654,0.264087,-0.305882
0.529000,-0.006761,0.254878,-0.827833
0.530000,-0.007058,0.252576,-1.357350
0.531000,-0.002909,0.254220,-1.877001
0.532000,-0.006761,0.247642,-2.401585
0.533000,-0.008539,0.242709,-2.911042
0.534000,-0.009659,0.236460,-3.418527
0.535000,-0.010778,0.229553,-3.917461
0.536000,-0.012227,0.221331,-4.406200
0.537000,-0.013610,0.211793,-4.892310
0.538000,-0.014829,0.202913,-5.362962
0.539000,-0.016343,0.192388,-5.828025
0.540000,-0.017496,0.181535,-6.285852
0.541000,-0.018615,0.169366,-6.704542
0.542000,-0.019472,0.157197,-7.110734
0.543000,-0.020394,0.144041,-7.494233
0.544000,-0.021184,0.130228,-7.843528
0.545000,-0.021908,0.116415,-8.157301
0.546000,-0.022501,0.102930,-8.435224
0.547000,-0.022699,0.088459,-8.669075
0.548000,-0.022731,0.073988,-8.863787
0.549000,-0.023028,0.059188,-9.011465
0.550000,-0.022863,0.045045,-9.113097
0.551000,-0.023094,0.031232,-9.169011
0.552000,-0.022929,0.016432,-9.179536
0.553000,-0.022534,0.002289,-9.146316
0.554000,-0.022106,-0.011195,-9.068037
0.555000,-0.021447,-0.025009,-8.947986
0.556000,-0.021052,-0.037835,-8.791428
0.557000,-0.020558,-0.050662,-8.593098
0.558000,-0.020097,-0.062173,-8.364510
0.559000,-0.019208,-0.074342,-8.096454
0.560000,-0.018484,-0.085196,-7.803730
0.561000,-0.017562,-0.097036,-7.481077
0.562000,-0.016706,-0.106903,-7.133428
0.563000,-0.016146,-0.116769,-6.765717
0.564000,-0.015125,-0.125649,-6.373339
0.565000,-0.014335,-0.134529,-5.970438
0.566000,-0.013380,-0.142094,-5.540238
0.567000,-0.012655,-0.149987,-5.105106
0.568000,-0.011108,-0.156565,-4.648926
0.569000,-0.010219,-0.162814,-4.185511
0.570000,-0.008967,-0.168734,-3.711572
0.571000,-0.008144,-0.172681,-3.227110
0.572000,-0.007288,-0.176956,-2.744622
0.573000,-0.006070,-0.179588,-2.246348
0.574000,-0.003402,-0.182548,-1.757941
0.575000,0.000154,-0.180245,-1.243553
0.576000,-0.007650,-0.191099,-0.741992
0.577000,0.001504,-0.183863,-0.225304
0.578000,-0.002909,-0.181890,0.299936
0.579000,0.004237,-0.178930,0.834713
0.580000,0.001636,-0.179917,1.370146
0.581000,0.005225,-0.175970,1.883544
0.582000,0.006740,-0.171694,2.396942
0.583000,0.008024,-0.167090,2.895539
0.584000,0.009341,-0.160841,3.400055
0.585000,0.010724,-0.153276,3.890759
0.586000,0.012041,-0.145054,4.379160
0.587000,0.013490,-0.135845,4.861641
0.588000,0.015005,-0.126636,5.332611
0.589000,0.016058,-0.116440,5.800292
0.590000,0.017310,-0.105258,6.247253
0.591000,0.018297,-0.093089,6.679743
0.592000,0.019516,-0.080920,7.089211
0.593000,0.020339,-0.067765,7.471710
0.594000,0.021129,-0.054609,7.823951
0.595000,0.021623,-0.041124,8.134753
0.596000,0.022084,-0.026982,8.395892
0.597000,0.022545,-0.012182,8.615262
0.598000,0.022809,0.001632,8.799441
0.599000,0.022973,0.016103,8.952376
0.600000,0.022875,0.030903,9.070776
0.601000,0.022809,0.044716,9.139186
0.602000,0.022479,0.058859,9.156288
0.603000,0.022315,0.073330,9.130635
0.604000,0.022084,0.086486,9.057621
0.605000,0.021623,0.099970,8.944153
0.606000,0.020965,0.113455,8.791548
0.607000,0.020537,0.125952,8.596844
0.608000,0.019812,0.138121,8.372870
0.609000,0.019318,0.149633,8.108771
0.610000,0.018429,0.160815,7.819676
0.611000,0.017639,0.172326,7.496377
0.612000,0.017013,0.182193,7.151371
0.613000,0.016025,0.191731,6.781699
0.614000,0.015070,0.200940,6.393609
0.615000,0.014083,0.210149,5.990390
0.616000,0.013391,0.218700,5.559544
0.617000,0.012239,0.225935,5.127055
0.618000,0.011350,0.232513,4.667596
0.619000,0.010230,0.238104,4.209453
0.620000,0.009242,0.243696,3.732234
0.621000,0.007925,0.248958,3.250411
0.622000,0.006937,0.252904,2.765298
0.623000,0.006213,0.255536,2.271306
0.624000,0.004566,0.257838,1.779286
0.625000,0.005818,0.260469,1.269177
0.626000,0.003381,0.261127,0.766632
0.627000,0.001504,0.263100,0.250273
0.628000,-0.001657,0.263100,-0.259508
0.629000,0.004402,0.263758,-0.779157
0.630000,-0.003798,0.257509,-1.308345
0.631000,-0.003106,0.254878,-1.836876
0.632000,-0.006103,0.248629,-2.359816
0.633000,-0.007947,0.243367,-2.869602
0.634000,-0.009165,0.236789,-3.380046
0.635000,-0.010647,0.229553,-3.894438
0.636000,-0.012194,0.221331,-4.369035
0.637000,-0.013446,0.213438,-4.849882
0.638000,-0.014993,0.203571,-5.325139
0.639000,-0.016113,0.193046,-5.789214
0.640000,-0.017167,0.181864,-6.238162
0.641000,-0.018418,0.170024,-6.670665
0.642000,-0.019472,0.158184,-7.078173
0.643000,-0.020558,0.145028,-7.462659
0.644000,-0.021085,0.131872,-7.813597
0.645000,-0.021678,0.117730,-8.133620
0.646000,-0.022139,0.104246,-8.412859
0.647000,-0.022534,0.089446,-8.653617
0.648000,-0.022929,0.075303,-8.847342
0.649000,-0.023127,0.060503,-8.999625
0.650000,-0.023127,0.046361,-9.104545
0.651000,-0.022962,0.031890,-9.167037
