# Seconds,DAQ1/ai0,DAQ1/ai1,DAQ1/ai2
0.054000,0.019680,-0.541697,8.696827
0.055000,0.019680,-0.529199,8.718205
0.056000,0.019680,-0.517359,8.731032
0.057000,0.019812,-0.505519,8.759317
0.058000,0.019812,-0.493350,8.790890
0.059000,0.019812,-0.481839,8.811610
0.060000,0.019713,-0.469341,8.826410
0.061000,0.019779,-0.457172,8.853708
0.062000,0.019845,-0.444674,8.881993
0.063000,0.019911,-0.433163,8.898437
0.064000,0.019746,-0.421323,8.912580
0.065000,0.019878,-0.408825,8.938891
0.066000,0.019779,-0.395998,8.963887
0.067000,0.019878,-0.384816,8.978358
0.068000,0.019911,-0.371660,8.988882
0.069000,0.019977,-0.359820,9.016509
0.070000,0.020076,-0.347980,9.038216
0.071000,0.019911,-0.335482,9.052687
0.072000,0.019845,-0.323642,9.061239
0.073000,0.020076,-0.311144,9.089852
0.074000,0.020141,-0.298975,9.107941
0.075000,0.020010,-0.287135,9.120768
0.076000,0.019911,-0.275295,9.128003
0.077000,0.019911,-0.263126,9.158590
0.078000,0.020109,-0.249970,9.173390
0.079000,0.020043,-0.237801,9.183915
0.080000,0.020109,-0.225961,9.189835
0.081000,0.019977,-0.213792,9.219435
0.082000,0.019977,-0.201294,9.232920
0.083000,0.020043,-0.189454,9.242458
0.084000,0.020141,-0.176956,9.247720
0.085000,0.020273,-0.164788,9.276333
0.086000,0.020141,-0.152619,9.286858
0.087000,0.020076,-0.140450,9.293436
0.088000,0.020109,-0.127952,9.300014
0.089000,0.020207,-0.116112,9.324352
0.090000,0.020043,-0.103285,9.334547
0.091000,0.020174,-0.091445,9.338823
0.092000,0.020076,-0.078947,9.343427
0.093000,0.020076,-0.066778,9.365792
0.094000,0.020043,-0.054938,9.375330
0.095000,0.020141,-0.041782,9.380263
0.096000,0.020141,-0.029613,9.387828
0.097000,0.020273,-0.017444,9.403943
0.098000,0.020174,-0.005604,9.411179
0.099000,0.020141,0.006894,9.415454
0.100000,0.020109,0.018405,9.421375
0.101000,0.020174,0.031232,9.434859
0.102000,0.020207,0.043730,9.439135
0.103000,0.020207,0.056556,9.440779
0.104000,0.020174,0.068068,9.449330
0.105000,0.020141,0.080565,9.459197
0.106000,0.020207,0.092077,9.460841
0.107000,0.020076,0.104903,9.462815
0.108000,0.020240,0.117401,9.470050
0.109000,0.020207,0.129241,9.475970
0.110000,0.020207,0.141410,9.478273
0.111000,0.020141,0.153579,9.475970
0.112000,0.020109,0.165748,9.484522
0.113000,0.020109,0.178246,9.487482
0.114000,0.020141,0.190744,9.487482
0.115000,0.020141,0.202913,9.486166
0.116000,0.020076,0.214753,9.492415
0.117000,0.020141,0.226922,9.494060
0.118000,0.020109,0.240078,9.492415
0.119000,0.020109,0.251918,9.488139
0.120000,0.020109,0.263758,9.488797
0.121000,0.020273,0.275269,9.485508
0.122000,0.020076,0.288425,9.480904
0.123000,0.019944,0.300265,9.473997
0.124000,0.020010,0.312763,9.468077
0.125000,0.020076,0.324932,9.459855
0.126000,0.020141,0.337101,9.451633
0.127000,0.019944,0.348941,9.441766
0.128000,0.019944,0.360452,9.432557
0.129000,0.019812,0.373279,9.422361
0.130000,0.019944,0.385448,9.411837
0.131000,0.019944,0.397617,9.401312
0.132000,0.019944,0.409128,9.389801
0.133000,0.019812,0.421297,9.379276
0.134000,0.019911,0.433466,9.367765
0.135000,0.019812,0.445306,9.356912
0.136000,0.019713,0.457146,9.345729
0.137000,0.019812,0.469315,9.334547
0.138000,0.019779,0.481813,9.322707
0.139000,0.019779,0.492995,9.310867
0.140000,0.019648,0.505164,9.302316
0.141000,0.019680,0.517333,9.288831
0.142000,0.019615,0.529502,9.277978
0.143000,0.019845,0.541013,9.265480
0.144000,0.019746,0.553182,9.253640
0.145000,0.019516,0.564693,9.242458
0.146000,0.019549,0.576533,9.231604
0.147000,0.019582,0.588702,9.219106
0.148000,0.019582,0.600542,9.207595
0.149000,0.019615,0.612711,9.197728
0.150000,0.019549,0.624551,9.184573
0.151000,0.019417,0.635405,9.173719
0.152000,0.019549,0.647574,9.162866
0.153000,0.019384,0.659414,9.151026
0.154000,0.019450,0.671254,9.138199
0.155000,0.019516,0.683423,9.126359
0.156000,0.019549,0.694934,9.114190
0.157000,0.019351,0.706445,9.104323
0.158000,0.019384,0.718614,9.092812
0.159000,0.019417,0.730125,9.082288
0.160000,0.019384,0.741965,9.070119
0.161000,0.019417,0.753148,9.057292
0.162000,0.019384,0.764659,9.046438
0.163000,0.019252,0.776499,9.035914
0.164000,0.019318,0.788339,9.024074
0.165000,0.019252,0.800179,9.012563
0.166000,0.019285,0.812348,9.001709
0.167000,0.019285,0.823201,8.989211
0.168000,0.019285,0.835041,8.978358
0.169000,0.019351,0.845895,8.965860
0.170000,0.019252,0.858064,8.955336
0.171000,0.019219,0.869575,8.937575
0.172000,0.019187,0.881415,8.922775
0.173000,0.019154,0.892597,8.908962
0.174000,0.019088,0.905095,8.895149
0.175000,0.019154,0.915949,8.870482
0.176000,0.019022,0.927460,8.852722
0.177000,0.019055,0.939300,8.835619
0.178000,0.018989,0.950811,8.818188
0.179000,0.018989,0.961993,8.788259
0.180000,0.019022,0.973176,8.765894
0.181000,0.018923,0.984687,8.747476
0.182000,0.018824,0.996198,8.724783
0.183000,0.018791,1.007709,8.695183
0.184000,0.018791,1.018234,8.671832
0.185000,0.018726,1.030402,8.651769
0.186000,0.018758,1.041256,8.625787
0.187000,0.018660,1.053096,8.596187
0.188000,0.018627,1.063949,8.572506
0.189000,0.018495,1.075461,8.551786
0.190000,0.018693,1.086643,8.522515
0.191000,0.018561,1.098154,8.490613
0.192000,0.018594,1.109336,8.465288
0.193000,0.018462,1.119861,8.442924
0.194000,0.018462,1.131043,8.411350
0.195000,0.018297,1.141568,8.379119
0.196000,0.018363,1.153079,8.352807
0.197000,0.018265,1.163932,8.328798
0.198000,0.018166,1.174457,8.293278
0.199000,0.018166,1.186297,8.259731
0.200000,0.018034,1.196492,8.232762
0.201000,0.018133,1.207675,8.208096
0.202000,0.018067,1.218857,8.169944
0.203000,0.018100,1.229710,8.137713
0.204000,0.017935,1.239906,8.110415
0.205000,0.017869,1.250430,8.086735
0.206000,0.017902,1.261613,8.043321
0.207000,0.017836,1.272466,8.009117
0.208000,0.017738,1.282990,7.980832
0.209000,0.017771,1.293515,7.956165
0.210000,0.017606,1.304039,7.910779
0.211000,0.017672,1.315222,7.875587
0.212000,0.017474,1.325746,7.845987
0.213000,0.017606,1.336271,7.821649
0.214000,0.017474,1.345809,7.771987
0.215000,0.017408,1.356662,7.737453
0.216000,0.017310,1.367515,7.706209
0.217000,0.017244,1.378040,7.682858
0.218000,0.017277,1.387906,7.628262
0.219000,0.017244,1.398431,7.594057
0.220000,0.017211,1.408955,7.561497
0.221000,0.017178,1.419151,7.534528
0.222000,0.016980,1.428689,7.478946
0.223000,0.016816,1.438885,7.445399
0.224000,0.016980,1.449080,7.413168
0.225000,0.016816,1.458947,7.379292
0.226000,0.016882,1.469471,7.327656
0.227000,0.016717,1.479667,7.293123
0.228000,0.016651,1.489534,7.262865
0.229000,0.016585,1.500058,7.224056
0.230000,0.016519,1.509925,7.175051
0.231000,0.016519,1.519463,7.136900
0.232000,0.016519,1.529329,7.106313
0.233000,0.016322,1.538867,7.060597
0.234000,0.016157,1.549392,7.012250
0.235000,0.016256,1.558601,6.973113
0.236000,0.016289,1.567810,6.940881
0.237000,0.016157,1.577347,6.891877
0.238000,0.016058,1.587214,6.844845
0.239000,0.015927,1.597410,6.806694
0.240000,0.015795,1.606290,6.774134
0.241000,0.015927,1.616156,6.722170
0.242000,0.015795,1.625365,6.675467
0.243000,0.015828,1.634903,6.637645
0.244000,0.015762,1.644112,6.604756
0.245000,0.015466,1.652992,6.547858
0.246000,0.015433,1.663188,6.501156
0.247000,0.015367,1.671739,6.462347
0.248000,0.015499,1.680948,6.427155
0.249000,0.015367,1.689828,6.367955
0.250000,0.015268,1.699037,6.318622
0.251000,0.015103,1.708575,6.282115
0.252000,0.015038,1.717455,6.249226
0.253000,0.015005,1.726335,6.184764
0.254000,0.014708,1.735544,6.138390
0.255000,0.014807,1.743766,6.098266
0.256000,0.014807,1.752646,6.064719
0.257000,0.014609,1.761526,5.996968
0.258000,0.014544,1.770077,5.952239
0.259000,0.014478,1.779286,5.912114
0.260000,0.014511,1.787508,5.878238
0.261000,0.014412,1.795730,5.806869
0.262000,0.014313,1.804611,5.762469
0.263000,0.014313,1.812504,5.724318
0.264000,0.014116,1.821384,5.690114
0.265000,0.014116,1.829935,5.613153
0.266000,0.013918,1.837828,5.568753
0.267000,0.013984,1.845722,5.527642
0.268000,0.013819,1.854273,5.484886
0.269000,0.013687,1.862495,5.416148
0.270000,0.013622,1.870389,5.369446
0.271000,0.013523,1.879269,5.331624
0.272000,0.013457,1.886504,5.279002
0.273000,0.013325,1.894726,5.213224
0.274000,0.013259,1.902620,5.166850
0.275000,0.013194,1.910184,5.126397
0.276000,0.012897,1.918078,5.071143
0.277000,0.012930,1.925313,5.011943
0.278000,0.012798,1.933207,4.965570
0.279000,0.012897,1.941429,4.925774
0.280000,0.012798,1.948007,4.863943
0.281000,0.012667,1.955900,4.804743
0.282000,0.012370,1.963136,4.757383
0.283000,0.012436,1.970700,4.717587
0.284000,0.012337,1.978265,4.651151
0.285000,0.012304,1.984513,4.590307
0.286000,0.012041,1.992078,4.545578
0.287000,0.011975,1.999313,4.505124
0.288000,0.011745,2.005562,4.437044
0.289000,0.011745,2.013127,4.380146
0.290000,0.011745,2.020034,4.335746
0.291000,0.011778,2.026940,4.296280
0.292000,0.011251,2.033847,4.224253
0.293000,0.011251,2.040425,4.166368
0.294000,0.011218,2.047331,4.120981
0.295000,0.011284,2.053909,4.080199
0.296000,0.011086,2.060158,4.003568
0.297000,0.011020,2.066078,3.949301
0.298000,0.010921,2.072656,3.902270
0.299000,0.010691,2.079563,3.863132
0.300000,0.010460,2.085483,3.782554
0.301000,0.010559,2.091403,3.728287
0.302000,0.010428,2.097323,3.683229
0.303000,0.010197,2.103243,3.642447
0.304000,0.009967,2.109163,3.560882
0.305000,0.009868,2.115741,3.506287
0.306000,0.009934,2.121003,3.461229
0.307000,0.009868,2.126594,3.421762
0.308000,0.009670,2.131856,3.335264
0.309000,0.009604,2.137447,3.282642
0.310000,0.009407,2.142710,3.237913
0.311000,0.009308,2.148958,3.190224
0.312000,0.009209,2.154221,3.114250
0.313000,0.008946,2.159483,3.061957
0.314000,0.008979,2.164416,3.016899
0.315000,0.008781,2.169350,2.963619
0.316000,0.008485,2.174941,2.890276
0.317000,0.008287,2.179874,2.838970
0.318000,0.008419,2.184479,2.793912
0.319000,0.008353,2.189083,2.732409
0.320000,0.007991,2.194345,2.662356
0.321000,0.007727,2.198621,2.612364
0.322000,0.007760,2.202568,2.565991
0.323000,0.007727,2.207830,2.499884
0.324000,0.007530,2.210790,2.432133
0.325000,0.007332,2.215065,2.382470
0.326000,0.007135,2.219670,2.340372
0.327000,0.006904,2.223945,2.269003
0.328000,0.006937,2.227892,2.203554
0.329000,0.006904,2.231839,2.153892
0.330000,0.006772,2.235457,2.110478
0.331000,0.006311,2.239403,2.034834
0.332000,0.006180,2.242692,1.973002
0.333000,0.006081,2.246310,1.920380
0.334000,0.006147,2.249270,1.878940
0.335000,0.005982,2.252559,1.800664
0.336000,0.005587,2.255519,1.741792
0.337000,0.005126,2.259137,1.691801
0.338000,0.005093,2.262754,1.648059
0.339000,0.005291,2.265057,1.566494
0.340000,0.005291,2.267359,1.508609
0.341000,0.004863,2.269990,1.459933
0.342000,0.004533,2.273279,1.417836
0.343000,0.004072,2.275581,1.332324
0.344000,0.004270,2.277554,1.275755
0.345000,0.004467,2.279857,1.228066
0.346000,0.003743,2.281830,1.187612
0.347000,0.003743,2.285119,1.100456
0.348000,0.002755,2.284132,1.044545
0.349000,0.004336,2.287750,0.995869
0.350000,0.004698,2.288737,0.950811
0.351000,0.003513,2.289723,0.864970
0.352000,0.003677,2.294986,0.812348
0.353000,0.005126,2.296301,0.763672
0.354000,0.005291,2.297946,0.717956
0.355000,-0.000571,2.293670,0.630471
0.356000,0.003743,2.298275,0.586071
0.357000,0.005422,2.301892,0.539369
0.358000,-0.001855,2.295972,0.473919
0.359000,0.001998,2.302879,0.406497
0.360000,-0.002974,2.299919,0.351901
0.361000,0.004928,2.299590,0.296318
0.362000,0.001175,2.301235,0.236789
0.363000,-0.001427,2.300577,0.173313
0.364000,0.000516,2.300906,0.118059
0.365000,0.000154,2.300906,0.074974
0.366000,-0.000143,2.300577,0.008538
0.367000,-0.000241,2.299919,-0.060529
0.368000,-0.000373,2.299590,-0.109863
0.369000,-0.002052,2.297946,-0.150645
0.370000,-0.002151,2.298932,-0.218068
0.371000,-0.000735,2.301563,-0.287135
0.372000,-0.002678,2.290381,-0.348967
0.373000,0.000681,2.291697,-0.386789
0.374000,0.002887,2.299590,-0.447634
0.375000,-0.004687,2.287750,-0.519990
0.376000,-0.006728,2.284790,-0.570969
0.377000,0.001899,2.293012,-0.602542
0.378000,-0.004489,2.284461,-0.682463
0.379000,0.001076,2.288737,-0.743308
0.380000,-0.000571,2.285119,-0.796589
0.381000,0.000253,2.283803,-0.835069
0.382000,-0.006399,2.274266,-0.915319
0.383000,-0.003007,2.276568,-0.970244
0.384000,-0.006695,2.269990,-1.019906
0.385000,-0.006168,2.268017,-1.058058
0.386000,-0.002645,2.268017,-1.144228
0.387000,-0.003106,2.265386,-1.198495
0.388000,-0.003370,2.261439,-1.246513
0.389000,-0.006201,2.254203,-1.285980
0.390000,-0.004950,2.253874,-1.369519
0.391000,-0.005938,2.248941,-1.423457
0.392000,-0.005707,2.245652,-1.469831
0.393000,-0.006103,2.241048,-1.509627
0.394000,-0.006333,2.236772,-1.594481
0.395000,-0.006926,2.232497,-1.648091
0.396000,-0.007156,2.228221,-1.693149
0.397000,-0.007420,2.222301,-1.738865
0.398000,-0.007387,2.218354,-1.818129
0.399000,-0.007551,2.213421,-1.869436
0.400000,-0.007980,2.208488,-1.911863
0.401000,-0.008276,2.203225,-1.963171
0.402000,-0.008177,2.198292,-2.039474
0.403000,-0.008638,2.192701,-2.089137
0.404000,-0.008671,2.186781,-2.132222
0.405000,-0.008836,2.180861,-2.189449
0.406000,-0.009363,2.175270,-2.260490
0.407000,-0.009626,2.169679,-2.310811
0.408000,-0.009560,2.163430,-2.352251
0.409000,-0.009758,2.156523,-2.415399
0.410000,-0.010087,2.150274,-2.481507
0.411000,-0.010317,2.143696,-2.529196
0.412000,-0.010647,2.137118,-2.570966
0.413000,-0.011042,2.130870,-2.635429
0.414000,-0.011009,2.123305,-2.700221
0.415000,-0.011075,2.116069,-2.747582
0.416000,-0.011272,2.109492,-2.787049
0.417000,-0.011569,2.102256,-2.855459
0.418000,-0.011931,2.094692,-2.914002
0.419000,-0.012030,2.087456,-2.960705
0.420000,-0.012063,2.079892,-2.999186
0.421000,-0.012096,2.071669,-3.070556
0.422000,-0.012458,2.063776,-3.127784
0.423000,-0.012787,2.056211,-3.172842
0.424000,-0.012919,2.047660,-3.210994
0.425000,-0.013050,2.039767,-3.285982
0.426000,-0.013182,2.031545,-3.339921
0.427000,-0.013248,2.022665,-3.383335
0.428000,-0.013479,2.014442,-3.420171
0.429000,-0.013775,2.006549,-3.496475
0.430000,-0.013874,1.997998,-3.547782
0.431000,-0.013874,1.989118,-3.590539
0.432000,-0.013874,1.980567,-3.627046
0.433000,-0.014203,1.971358,-3.706639
0.434000,-0.014368,1.962807,-3.757289
0.435000,-0.014499,1.953598,-3.799387
0.436000,-0.014565,1.944389,-3.833264
0.437000,-0.014598,1.935180,-3.914830
0.438000,-0.014829,1.926300,-3.964493
0.439000,-0.014960,1.916104,-4.003632
0.440000,-0.015290,1.907224,-4.041784
0.441000,-0.015290,1.898015,-4.119732
0.442000,-0.015421,1.888806,-4.167751
0.443000,-0.015257,1.878940,-4.207876
0.444000,-0.015323,1.869073,-4.254908
0.445000,-0.015718,1.859535,-4.324963
0.446000,-0.015751,1.849997,-4.371337
0.447000,-0.015751,1.840131,-4.410147
0.448000,-0.015882,1.830922,-4.463100
0.449000,-0.015849,1.820397,-4.528550
0.450000,-0.015915,1.810531,-4.573609
0.451000,-0.016212,1.800664,-4.611761
0.452000,-0.016245,1.790797,-4.668989
0.453000,-0.016409,1.780602,-4.730164
0.454000,-0.016212,1.770077,-4.773907
0.455000,-0.016409,1.760210,-4.811401
0.456000,-0.016541,1.750015,-4.872905
0.457000,-0.016706,1.739490,-4.929146
0.458000,-0.016837,1.729624,-4.971245
0.459000,-0.016738,1.720086,-5.007424
0.460000,-0.016738,1.708246,-5.072875
0.461000,-0.016870,1.698708,-5.127143
0.462000,-0.016837,1.687197,-5.168584
0.463000,-0.016936,1.678646,-5.203118
0.464000,-0.017101,1.667463,-5.269884
0.465000,-0.017035,1.656281,-5.321850
0.466000,-0.017068,1.646085,-5.362633
0.467000,-0.017101,1.635890,-5.396510
0.468000,-0.017167,1.625036,-5.467223
0.469000,-0.017397,1.614183,-5.514913
0.470000,-0.017430,1.603987,-5.552408
0.471000,-0.017364,1.592805,-5.586284
0.472000,-0.017463,1.582610,-5.660615
0.473000,-0.017397,1.571756,-5.705016
0.474000,-0.017529,1.560574,-5.743498
0.475000,-0.017529,1.550049,-5.774414
0.476000,-0.017693,1.539196,-5.848745
0.477000,-0.017759,1.528014,-5.894133
0.478000,-0.017628,1.517818,-5.931957
0.479000,-0.017595,1.506307,-5.960571
0.480000,-0.017693,1.495125,-6.032271
0.481000,-0.017693,1.484271,-6.073054
0.482000,-0.017825,1.474076,-6.106931
0.483000,-0.017990,1.462565,-6.137847
0.484000,-0.017825,1.451711,-6.208890
0.485000,-0.017726,1.440858,-6.250002
0.486000,-0.017858,1.430004,-6.284537
0.487000,-0.017825,1.419151,-6.323676
0.488000,-0.018121,1.407640,-6.386495
0.489000,-0.018154,1.397115,-6.424648
0.490000,-0.018187,1.385275,-6.457538
0.491000,-0.018056,1.374422,-6.504570
0.492000,-0.018121,1.362911,-6.561470
0.493000,-0.018286,1.352057,-6.598636
0.494000,-0.018220,1.340875,-6.628566
0.495000,-0.018352,1.329693,-6.679216
0.496000,-0.018286,1.319168,-6.731512
0.497000,-0.018121,1.307328,-6.767362
0.498000,-0.018286,1.296475,-6.795976
0.499000,-0.018484,1.284635,-6.850245
0.500000,-0.018550,1.274110,-6.897935
0.501000,-0.018780,1.261941,-6.932799
0.502000,-0.018385,1.251088,-6.963387
0.503000,-0.018517,1.239248,-7.016997
0.504000,-0.018484,1.228395,-7.060083
0.505000,-0.018615,1.216883,-7.092316
0.506000,-0.018550,1.205701,-7.119943
0.507000,-0.018714,1.193861,-7.176843
0.508000,-0.018681,1.182679,-7.217956
0.509000,-0.018615,1.171825,-7.250517
0.510000,-0.018550,1.159985,-7.276171
0.511000,-0.018681,1.148145,-7.335045
0.512000,-0.018780,1.136963,-7.372869
0.513000,-0.018912,1.124794,-7.404114
0.514000,-0.018813,1.113941,-7.427795
0.515000,-0.018813,1.102101,-7.487655
0.516000,-0.018813,1.090589,-7.523834
0.517000,-0.019109,1.079078,-7.551133
0.518000,-0.019076,1.067567,-7.573499
0.519000,-0.019011,1.056056,-7.634017
0.520000,-0.019043,1.044216,-7.667894
0.521000,-0.018945,1.033034,-7.694535
0.522000,-0.019011,1.021194,-7.714927
0.523000,-0.019208,1.009353,-7.776102
0.524000,-0.019208,0.997842,-7.807019
0.525000,-0.019142,0.985673,-7.832674
0.526000,-0.019241,0.974162,-7.853723
0.527000,-0.019043,0.962651,-7.912597
0.528000,-0.019043,0.951469,-7.943843
0.529000,-0.019307,0.938971,-7.968511
0.530000,-0.019340,0.927460,-7.997454
0.531000,-0.019373,0.915620,-8.044816
0.532000,-0.019208,0.903780,-8.073760
0.533000,-0.019241,0.891940,-8.094151
0.534000,-0.019274,0.879771,-8.129015
0.535000,-0.019406,0.868588,-8.170457
0.536000,-0.019472,0.856748,-8.196112
0.537000,-0.019472,0.844579,-8.216504
0.538000,-0.019472,0.832739,-8.254327
0.539000,-0.019504,0.820899,-8.291494
0.540000,-0.019472,0.808730,-8.316490
0.541000,-0.019537,0.797219,-8.335567
0.542000,-0.019669,0.785379,-8.373719
0.543000,-0.019636,0.773210,-8.407597
0.544000,-0.019472,0.762028,-8.429633
0.545000,-0.019406,0.749530,-8.447394
0.546000,-0.019702,0.737032,-8.486862
0.547000,-0.019669,0.725521,-8.518766
0.548000,-0.019801,0.714010,-8.539487
0.549000,-0.019603,0.701841,-8.555932
0.550000,-0.019669,0.690001,-8.597045
0.551000,-0.019669,0.677174,-8.624344
0.552000,-0.019867,0.665992,-8.643421
0.553000,-0.019801,0.653165,-8.656906
0.554000,-0.019768,0.641325,-8.695388
0.555000,-0.019801,0.629485,-8.721042
0.556000,-0.019801,0.616987,-8.738803
0.557000,-0.019768,0.605476,-8.751301
0.558000,-0.019933,0.593307,-8.791757
0.559000,-0.019867,0.581795,-8.813793
0.560000,-0.019768,0.568969,-8.831554
0.561000,-0.019735,0.557458,-8.843395
0.562000,-0.019768,0.544631,-8.883521
0.563000,-0.020064,0.532133,-8.902269
0.564000,-0.019965,0.521280,-8.918714
0.565000,-0.020031,0.508782,-8.927923
0.566000,-0.019867,0.496613,-8.965090
0.567000,-0.019965,0.484115,-8.982850
0.568000,-0.020130,0.471946,-8.994033
0.569000,-0.020163,0.460106,-9.005874
0.570000,-0.020064,0.447937,-9.040080
0.571000,-0.019965,0.435768,-9.056854
0.572000,-0.019900,0.422941,-9.067050
0.573000,-0.019965,0.411101,-9.082180
0.574000,-0.020163,0.398932,-9.110795
0.575000,-0.020097,0.386434,-9.127240
0.576000,-0.020064,0.374265,-9.135791
0.577000,-0.019998,0.362754,-9.153223
0.578000,-0.020031,0.350256,-9.176905
0.579000,-0.020229,0.337429,-9.189732
0.580000,-0.020196,0.326576,-9.198612
0.581000,-0.020163,0.313420,-9.217031
0.582000,-0.020064,0.301251,-9.236765
0.583000,-0.020031,0.289082,-9.247948
0.584000,-0.020295,0.276585,-9.256829
0.585000,-0.020262,0.265073,-9.276234
0.586000,-0.020064,0.252247,-9.293337
0.587000,-0.020328,0.240078,-9.301889
0.588000,-0.020163,0.227580,-9.309782
0.589000,-0.020163,0.215740,-9.326557
0.590000,-0.020229,0.203242,-9.340371
0.591000,-0.020328,0.191731,-9.346949
0.592000,-0.020196,0.178904,-9.350896
0.593000,-0.020163,0.166735,-9.370959
0.594000,-0.019998,0.154566,-9.382471
0.595000,-0.020196,0.142068,-9.388720
0.596000,-0.020229,0.129241,-9.391022
0.597000,-0.020295,0.117401,-9.411086
0.598000,-0.020229,0.104903,-9.419308
0.599000,-0.020163,0.093392,-9.426215
0.600000,-0.020229,0.080894,-9.424900
0.601000,-0.020394,0.068396,-9.441345
0.602000,-0.020459,0.056228,-9.448581
0.603000,-0.020262,0.044059,-9.452857
0.604000,-0.020295,0.031890,-9.453186
0.605000,-0.020097,0.019392,-9.467328
0.606000,-0.020361,0.006894,-9.472591
0.607000,-0.020361,-0.005604,-9.473249
0.608000,-0.020229,-0.017115,-9.472591
0.609000,-0.020196,-0.030271,-9.485418
0.610000,-0.020130,-0.042111,-9.488050
0.611000,-0.020163,-0.054609,-9.488050
0.612000,-0.020262,-0.066778,-9.489694
0.613000,-0.020262,-0.078947,-9.497588
0.614000,-0.020097,-0.090787,-9.500548
0.615000,-0.020031,-0.102956,-9.498903
0.616000,-0.020163,-0.115783,-9.498246
0.617000,-0.020328,-0.128281,-9.504166
0.618000,-0.020394,-0.140121,-9.504166
0.619000,-0.020295,-0.152619,-9.500548
0.620000,-0.020097,-0.164130,-9.501864
0.621000,-0.020163,-0.176299,-9.504495
0.622000,-0.020163,-0.189125,-9.503837
0.623000,-0.020361,-0.200966,-9.499232
0.624000,-0.020163,-0.213463,-9.498246
0.625000,-0.020196,-0.224646,-9.498575
0.626000,-0.020064,-0.237144,-9.495614
0.627000,-0.020064,-0.249642,-9.492325
0.628000,-0.020097,-0.261810,-9.488378
0.629000,-0.020196,-0.273651,-9.486076
0.630000,-0.020064,-0.286806,-9.480485
0.631000,-0.020064,-0.297989,-9.475551
0.632000,-0.020031,-0.310158,-9.469960
0.633000,-0.019965,-0.322984,-9.466013
0.634000,-0.020229,-0.335153,-9.459106
0.635000,-0.020130,-0.346993,-9.452857
0.636000,-0.020097,-0.358834,-9.446936
0.637000,-0.019900,-0.371331,-9.442003
0.638000,-0.019867,-0.383171,-9.433451
0.639000,-0.019900,-0.395669,-9.425557
0.640000,-0.019965,-0.407181,-9.418979
0.641000,-0.020097,-0.419350,-9.409770
0.642000,-0.019965,-0.431190,-9.400561
0.643000,-0.019834,-0.443359,-9.389049
0.644000,-0.019900,-0.455857,-9.379839
0.645000,-0.019801,-0.467697,-9.369314
0.646000,-0.019900,-0.478879,-9.358461
0.647000,-0.019965,-0.491048,-9.347278
0.648000,-0.019801,-0.502888,-9.337411
0.649000,-0.019768,-0.515057,-9.326228
0.650000,-0.019702,-0.526897,-9.315045
0.651000,-0.019735,-0.539066,-9.302875
0.652000,-0.019768,-0.550577,-9.290377
0.653000,-0.019998,-0.562417,-9.279523
0.654000,-0.019768,-0.574586,-9.267354
0.655000,-0.019570,-0.586427,-9.256500
0.656000,-0.019636,-0.598267,-9.238410
0.657000,-0.019570,-0.610436,-9.223609
0.658000,-0.019669,-0.621618,-9.209466
